pCD3z(),pSLP76(),pErk(),pS6()
1.60444,0.558676,0.959383,11.9867
2.52558,0.856221,1.24094,4.16141
4.12145,1.04397,0.920035,7.04871
2.65778,0.858207,1.19098,17.378
1.64886,0.318971,0.290413,0.91586
2.36166,0.955451,1.61697,6.39086
4.29277,1.16686,1.1749,4.97018
3.18656,0.768703,0.676755,4.25161
2.38387,0.775473,1.80021,53.055
5.70145,2.13145,3.00293,11.5766
3.27539,0.842659,0.843375,2.66838
1.90162,1.03605,2.03794,16.156
2.31301,0.533379,0.497734,1.58325
3.76716,1.08536,1.22271,6.59263
1.41514,0.370571,0.545398,2.10717
2.60278,0.901852,1.33646,8.45679
2.00526,0.527489,0.803451,4.7226
1.68482,0.382698,0.515101,2.86286
2.94015,0.818068,0.983192,4.5422
3.6117,1.13793,1.46944,5.10794
3.73332,1.07896,1.21384,5.86873
