pCD3z(),pSLP76(),pErk(),pS6()
1.06979,19.3134,9.03865,48.6853
1.20152,14.6574,6.48906,23.6471
1.02852,11.4763,5.14353,27.5481
1.26064,10.0946,5.30472,44.4832
0.923431,11.7844,5.37078,20.1238
0.809848,5.39029,2.52423,11.5642
1.4559,16.367,6.81328,33.1361
0.898549,18.6181,9.0569,43.7248
1.56567,15.9633,6.56798,23.7811
1.53581,17.7227,7.48831,21.8878
0.926356,7.81834,3.70542,26.8703
1.36603,15.8915,6.76125,18.7314
0.87279,8.02725,3.36559,18.0349
1.38155,16.288,6.84016,20.8296
1.09584,8.11512,3.26906,23.0492
1.41168,25.645,11.7608,34.1703
0.809854,25.1824,11.9231,45.4625
0.816583,6.12283,2.61531,31.2536
1.14619,8.0719,3.08064,20.9608
0.67637,5.69359,2.7484,27.5709
1.12951,9.07118,3.62971,14.276
0.893283,6.56334,2.85377,9.75963
0.688664,3.16803,1.32563,5.63235
1.04286,9.33823,3.81316,23.5794
1.20562,10.6295,4.25599,9.01432
0.660565,8.12487,4.10921,33.7225
1.09115,18.0636,8.85188,34.8682
0.691299,6.18359,2.76216,19.8985
1.42749,12.9201,5.06591,10.5087
1.53755,15.2478,6.18813,55.823
0.713255,5.68598,2.94132,14.2349
1.45531,15.4093,6.2502,48.7296
0.642122,4.97986,2.22958,17.5144
1.07564,46.8327,22.3742,68.5348
1.06247,9.41698,4.14047,14.1254
0.755404,3.96177,1.62174,8.61167
0.642121,1.63899,0.611443,3.18098
0.862839,8.39238,3.88064,22.158
0.733453,5.15017,2.20935,22.7203
0.99808,8.31785,3.351,13.0437
1.21585,16.5123,7.1068,21.6561
1.03584,12.0856,5.49706,20.8196
1.2223,12.4887,5.92487,24.7032
1.53785,17.3419,7.26793,53.0774
1.34553,11.5223,4.52986,29.1185
0.818339,4.12436,1.55782,4.28054
1.75183,18.3485,7.33425,17.6189
1.02179,9.42467,4.09703,15.2358
0.822443,7.03725,3.20766,18.0394
0.884495,6.20855,2.56073,7.18822
1.07271,7.88553,3.03689,8.94073
0.805459,4.20646,1.65678,6.49133
1.39559,16.552,7.19868,33.702
1.15555,11.3108,4.68195,16.355
1.05281,11.2271,4.70734,25.351
1.76003,26.9554,11.5976,51.0424
1.13301,9.96943,4.03847,14.3021
1.63035,19.365,8.05323,29.598
0.659978,1.87307,0.948557,6.64377
0.81366,4.85421,1.9557,18.4822
1.09321,15.6284,7.18281,36.9614
1.01825,10.2773,4.33666,53.1775
1.45853,21.2614,9.56893,40.0011
0.904692,13.9058,6.38475,23.211
0.762135,7.9012,3.48103,9.83389
0.638023,2.88282,1.19098,6.01039
1.4032,18.6719,7.96735,49.0391
1.13565,12.2406,5.23375,33.3367
1.01241,9.2229,3.86606,16.5522
1.04608,7.12098,2.89418,27.9566
1.66284,16.6044,6.83004,18.7038
0.900006,6.69144,3.05291,12.8554
0.756579,8.32461,4.34047,41.1982
1.2138,21.9668,9.81488,27.6937
0.943336,11.6824,5.34463,20.7028
0.976704,7.25701,2.90002,16.4599
0.647977,3.15787,1.28341,8.38182
0.875991,14.4123,6.6134,22.513
0.81717,7.01197,3.09698,16.2724
0.868108,15.1947,6.99708,26.18
2.8027,31.1266,12.8348,41.2119
1.12541,16.833,7.50108,48.5369
0.775308,5.76247,2.58703,9.40686
1.22873,13.5627,6.39752,28.9251
1.28699,12.3113,5.33437,22.6827
0.903233,7.76741,3.5213,42.3859
0.73579,15.6952,7.33506,29.6938
1.74948,18.9278,7.8799,37.2431
0.842634,16.5836,7.93902,32.8105
0.96236,6.00359,2.77493,17.8444
0.628071,7.76795,4.33369,25.8342
0.713547,12.5384,5.87499,18.8065
1.01856,9.98638,4.14661,23.5048
1.30485,15.6867,6.94262,25.5242
1.20883,16.5143,7.16792,22.2221
0.912886,5.92151,2.35255,16.1959
0.726424,8.67172,3.98689,12.9225
0.815708,8.71062,3.85532,16.8348
0.867518,7.60595,3.72076,20.8887
1.84784,23.2886,9.65061,25.8349
1.25947,12.5862,5.44232,35.8952
1.11195,14.9778,6.4818,18.8
0.944797,14.0154,6.54558,41.1169
0.888304,7.71809,3.29215,50.4552
0.961482,12.5903,5.75928,37.7215
0.910548,6.55442,2.61854,13.8198
1.47844,20.016,8.77297,25.3697
0.683102,2.99594,1.13967,2.5578
0.841174,9.85267,4.55454,22.0293
1.40788,17.138,7.23324,18.3245
1.02881,12.1621,5.4929,25.4451
1.40643,25.4351,11.3601,38.2326
1.5964,16.7227,6.86077,21.4205
0.685445,2.94961,1.28709,12.9959
0.923996,14.2308,6.58768,20.806
0.905283,11.9781,5.67891,1059.22
0.701252,7.27153,3.54365,80.4106
1.56946,17.5473,7.15745,48.4368
0.96207,6.52375,2.55161,10.3016
0.723497,22.2226,11.2861,66.5298
1.02646,20.5278,9.40271,29.2867
0.916989,6.58036,2.82262,9.45583
0.695976,3.36941,1.38835,9.89194
0.931624,6.99204,2.90436,26.7523
1.10024,16.0432,7.11078,29.2308
0.858735,5.52415,2.23806,14.4417
1.05633,9.49912,4.11259,32.3862
1.36896,18.911,8.39493,30.6778
0.78819,4.51612,1.87557,15.3784
1.73018,27.1724,11.9064,34.4568
0.874832,10.5348,4.67997,17.1951
1.13155,8.52372,3.65216,19.7083
0.654996,2.75686,1.12411,9.39744
0.805749,8.03955,3.71906,18.5347
1.45297,12.7967,5.02123,11.1641
0.745454,3.61823,1.36067,8.04935
1.48399,18.2378,7.67061,27.4881
0.726718,2.94372,1.0499,7.18716
2.50031,34.6247,14.4057,31.183
0.959141,10.2724,4.36922,34.3873
0.821852,4.95112,2.04814,7.34803
0.813365,7.32472,3.14811,8.28785
1.39237,12.0994,4.7963,14.7781
0.722915,3.12843,1.30323,6.08883
0.730524,5.24531,2.40669,20.1526
0.617824,9.91874,5.08699,40.2741
1.9427,22.249,9.05145,22.2931
0.706513,7.1807,3.20944,17.8336
0.69042,3.08713,1.24474,13.1059
0.893864,5.59446,2.18364,6.62327
0.754527,6.16545,2.68686,59.4215
1.34231,12.7778,5.70298,21.1114
2.5571,29.8463,11.9405,29.2574
1.23781,13.9303,5.93516,28.4728
0.732562,7.5355,3.36895,17.6463
1.04052,10.0099,4.50114,60.7482
1.37979,21.9311,9.992,34.5569
0.90382,11.0654,5.20633,18.1098
0.882155,8.22606,3.51894,27.5844
0.942753,20.4853,9.56421,27.2844
1.17224,12.2172,5.34734,16.4646
0.818635,4.20863,1.69316,20.7303
1.14473,13.3437,5.96308,33.042
1.80334,24.3445,10.3625,50.9529
1.6207,17.1346,6.94242,27.241
0.971435,8.73244,3.64202,26.7563
0.992802,7.76554,3.1799,23.2463
0.877478,9.26558,4.34205,21.0693
0.61724,2.30616,0.995782,7.08884
0.786731,11.5625,6.02037,30.5172
