P1(),P2(),P3()
348.09,223.775,219.225
3262.53,1490.29,860.58
1623.24,999.612,1751.41
1588.05,841.045,644.085
513.785,256.095,200.009
1185.95,642.058,607.186
358.979,234.582,297.541
1257.6,806.448,1376.69
1144.81,561.51,619.642
2184.99,1085.19,870.778
2551.77,1423.76,1517.36
1381.5,724.117,856.984
659.133,320.177,273.844
2868.94,1659.71,2108.21
889.544,395.558,364.797
984.027,479.68,482.727
1513.69,1045.63,2214.29
418.007,196.34,153.097
1214.99,888.72,1802.14
266.759,148.351,216.928
800.972,470.589,690.073
337.733,198.929,257.23
585.212,366.513,558.876
1334.83,822.845,1126.13
1312.6,597.801,568.885
1073.4,664.577,929.989
727.064,373.463,371.594
356.699,186.865,207.579
2084.05,1043.06,1060.41
765.388,500.089,854.579
1400.53,847.632,1207.53
3984.26,2068.88,1789.73
715.349,400.418,633.288
815.739,440.636,580.733
305.404,129.365,238.068
1494.64,808.388,888.412
744.95,428.824,596.171
1346.35,785.297,781.764
3023.86,2051.8,3931.45
1435.63,831.386,1284.5
1537.82,685.182,475.068
1245.24,665.274,706.934
1097.05,650.283,762.506
2162.61,1245.99,1690.29
1176.48,634.539,591.984
517.814,297.391,402.929
781.516,428.337,524.108
537.419,297.152,339.436
577.405,329.927,376.819
691.832,483.959,758.419
664.548,354.223,394.341
516.022,312.832,357.835
1812.91,1074.57,1259.97
3938.42,2286.9,3273.07
1430.6,752.94,768.914
384.118,254.995,350.279
1899.54,960.399,929.481
1833.04,1412.88,2960.52
2510.28,1197.15,1112.58
1687.43,798.561,765.839
2261.19,1068.46,821.835
1081.17,634.274,1083.14
1224.2,845.784,1770.78
1136.93,612.575,832.433
743.503,378.075,351.945
1077.63,638.433,953.225
891.236,456.052,463.402
940.475,650.218,1150.82
493.994,248.179,296.731
560.449,285.131,328.687
2511.17,1711.07,3426.02
1046.61,612.837,844.32
516.239,268.365,456.788
495.083,280.26,505.517
1239.84,777.742,1147.83
341.288,170.621,211.442
582.057,344.38,470.986
780.979,435.189,446.703
763.654,302.861,289.916
365.049,188.841,199.339
1809.07,884.902,999.087
1037.3,516.453,581.555
824.292,427.247,456.899
428.605,225.832,304.801
1763.17,822.86,549.593
849.368,464.114,541.921
1759.8,980.631,1049.43
668.519,356.135,392.519
1406,938.248,1570.36
625.234,332.534,332.959
349.022,186.957,183.525
4016.52,2502.34,4639.25
2036.53,1184.58,1326.81
1161.19,638.304,655.307
1318.65,679.589,712.652
2885.6,2070.6,4359.97
1497.49,758.084,719.361
1314.37,659.041,408.269
3402.17,2200.76,3797.28
800.754,325.997,262.475
565.837,314.703,243.097
1915.91,999.257,973.798
1146.72,732.828,1219.9
508.291,246.233,188.797
1563.9,727.806,707.693
2052.56,1316.14,2112.73
1286.89,634.669,658.291
2075.55,1060.17,1130.98
569.209,287.048,305.697
1489.64,781.984,852.771
760.802,377.253,412.348
538.756,318.664,346.582
1038.74,452.677,450.14
900.249,514.928,603.009
667.086,407.668,565.338
622.476,321.508,279.306
568.485,280.561,238.524
652.552,367.966,303.758
628.41,336.412,412.362
544.145,360.627,556.712
355.675,165.052,174.764
1682.3,965.331,1409.64
439.242,261.653,466.098
404.25,222.388,204.896
1438.15,762.76,888.936
365.265,204.855,249.855
689.961,380.978,373.606
921.25,437.02,353.787
522.214,318.003,487.422
636.526,404.546,596.361
662.769,513.282,846.463
488.117,292.053,364.418
729.612,406.713,685.632
797.18,440.137,355.009
1652.04,992.155,1201.12
526.901,288.148,294.604
3331.77,1849.36,2196.82
720.846,340.01,227.908
1649.82,867.373,1121.27
1208.06,578.976,472.38
1347.32,658.416,742.03
398.095,230.528,239.439
1680.29,931.539,930.701
541.368,276.097,319.002
1212.45,641.353,618.798
1160.7,676.82,1047.51
1977.86,1057.83,1089.12
454.985,258.014,268.159
2462.13,1486.09,1810.43
865.6,420.98,419.955
431.332,281.704,422.222
609.919,269.528,238.355
841.947,418.639,374.359
1492.23,744.741,699.494
1728.35,992.533,1410.53
834.506,473.486,647.952
1881.75,911.915,766.445
984.855,493.675,437.506
481.882,248.795,240.461
793.427,432.144,652.26
1237.98,797.257,1347.33
744.881,444.476,644.674
964.091,564.62,562.492
2519.8,1401.47,1751.9
483.973,206.959,183.767
1290.38,798.829,1198.09
453.804,292.096,323.634
692.075,339.269,386.273
649.785,358.509,614.642
2019.28,1348.48,2702.56
1502.9,851.336,1239.64
1502.23,783.525,754.329
2289.86,1396.12,2187.19
652.532,379.985,612.61
779.758,379.594,408.171
1279.53,797.409,1068.55
735.916,370.925,362.243
650.534,377.822,528.657
1673.02,905.806,1218.64
369.66,228.472,382.342
1589.08,1112.23,2036.97
1798.89,879.455,769.429
706.922,451.841,575.59
1078.18,726.666,1071.4
734.759,398.16,476.214
805.112,530.654,896.293
572.31,273.741,232.322
6266.57,2914.95,1618.81
728.217,372.723,365.509
580.194,306.194,445.32
1127.69,699.795,1097.05
607.668,370.092,541.445
776.79,414.456,549.729
645.774,428.887,774.64
704.26,408.538,485.767
1263.71,670.133,708.487
2083.09,1465.49,3033.9
603.895,325.828,371.55
1237.3,699.365,787.418
2910.94,1507.59,1429.98
277.161,162.27,192.065
845.124,512.559,718.516
1523.4,961.6,1433.44
1215.93,596.456,628.659
1784.37,992.044,1239.21
799.448,451.895,475.124
1011.45,578.449,684.034
543.769,310.773,431.969
206.246,97.0299,140.665
179.451,125.312,82.0791
391.962,229.189,231.301
11400.8,6014.11,5728.24
1359.76,940.694,2013.09
1674.1,864.591,1029.09
2359.35,1132.93,978.558
792.746,390.151,401.573
875.177,440.32,442.551
783.456,502.809,876.867
1578.64,963.206,1574.52
1008.19,629.381,1101.95
977.418,613.405,998.614
986.457,463.279,467.725
447.728,256.586,357.381
1460.03,798.301,995.872
1051.21,590.551,854.889
2322.75,1160.07,917.002
1870.24,957.6,889.237
804.467,443.922,444.219
1951.19,1275.22,2540.25
219.144,101.526,74.9457
416.88,276.014,266.6
517.138,281.724,236.786
681.577,339.481,372.05
282.215,157.2,188.501
593.684,293.777,425.555
2180.69,1091.64,1100.87
900.184,463.688,514.215
751.947,407.304,502.775
1000.58,439.35,377.846
679.103,361.242,326.625
392.441,192.281,131.376
498.688,217.028,238.864
1052.08,641.804,1327.53
2574.88,1275.34,825.14
1073.96,552.789,613.663
4065.33,2090.1,2010.69
675.156,426.957,749.592
368.866,179.06,168.584
806.988,463.138,596.247
468.419,239.49,225.31
1145.89,635.738,891.545
441.492,299.525,555.01
3156.91,2006.64,3699.69
1455.37,999.605,1973.8
1437.8,745.687,826.804
634.195,323.707,525.221
335.2,163.69,173.835
373.866,219.038,279.032
1503.7,1000.66,1692.61
330.351,199.602,392.313
211.149,122.1,178.151
139.03,64.4359,60.3813
1719.99,1080.76,1794.39
984.43,518.216,617.017
722.526,447.123,732.243
4290.43,2852.89,5574.02
720.108,324.872,270.021
967.587,550.268,994.812
1172.43,828.237,1556.93
1044.66,645.759,991.991
757.118,458.434,562.292
1619.13,842.276,771.795
532.729,275.136,288.138
895.721,542.597,729.079
709.27,464.131,808.251
377.825,199.111,129.203
1089.63,673.392,1024.07
413.17,200.512,206.696
1376.22,754.499,899.866
429.005,218.861,196.057
2265.72,1096.06,806.305
457.309,274.309,268.508
2982.61,1663.98,2441.12
521.068,279.735,296.455
771.032,440.624,629.431
688.951,412.049,760.05
2377.9,1181.33,1118.06
229.733,91.3639,101.81
761.108,367.291,374.567
1263.46,639.404,600.014
4085.48,2328.09,3345.19
592.493,412.469,699.016
976.734,468.577,436.48
1852.16,1308.58,2726.91
477.095,274.918,269.808
826.405,425.872,451.016
690.983,350.346,406.698
738.037,480.46,730.699
1200.1,621.119,981.712
668.422,332.321,244.905
498.584,309.585,318.152
2599.94,1825,3862.4
455.296,223.928,213.13
1301.18,679.734,719.37
998.237,611.909,970.299
959.319,421.321,314.149
271.101,169.549,287.223
1122.2,593.1,622.562
474.305,316.197,312.519
879.771,507.459,793.871
992.226,669.341,1307.35
900.254,474.367,430.888
878.636,524.415,660.445
1029.62,584.415,662.612
631.145,308.691,202.363
1460.62,639.496,502.023
1071.54,657.371,811.884
557.498,272.431,295.148
710.266,382.121,565.417
969.098,629.018,1024.52
833.297,401.606,315.397
254.231,129.413,119.754
787.422,409.189,464.159
1012.44,526.027,475.996
421.11,204.233,269.128
1469.88,900.96,1612.33
1117.48,562.057,428.352
554.905,336.793,433.936
317.24,141.487,155.313
2111.49,1348.63,2412.63
524.298,302.039,353.213
914.086,573.104,975.935
665.993,390.958,437.717
461.847,230.575,227.039
290.154,153.605,147.549
892.747,533.087,618.541
683.676,367.97,423.567
1188.17,596.797,520.426
3166.43,1632.22,1622.54
1006.82,560.705,611.435
2112.15,1551.4,3178.46
407.751,226.601,260.503
1870.3,917.92,846.966
589.988,318.186,412.745
1578.79,825.149,702.162
1242.4,713.511,1074.06
487.033,253.391,249.366
493.246,250.342,273.869
5680.96,2889.22,2470.23
589.859,310.359,315.523
358.322,158.894,182.614
2562.47,1636.11,2876.23
537.6,322.498,469.871
1754.19,946.986,835.816
1858.65,961.905,895.976
793.213,400.951,409.345
446.728,292.926,495.657
3757.86,2438.3,4049.63
1516.63,747.741,534.66
287.61,152.901,209.275
974.6,539.553,785.273
923.954,596.819,760.431
1080.72,589.073,707.966
1690.34,899.255,1167.07
1070.43,516.809,544.894
1351.52,909.192,1622.98
2155.77,1210.83,1327.13
2066.59,950.091,644.437
870.404,462.221,373.794
2057.97,1229.99,1762.83
1351.22,661.019,435.754
868.799,538.164,919.907
310.753,160.477,240.387
697.468,398.827,589.393
873.196,416.825,326.783
1228.03,694.986,942.739
2015.33,1055.3,1398.73
2556.99,1270.91,1249.36
552.338,345.942,605.163
1670.65,868.566,928.572
737.909,440.632,550.721
1195.55,650.859,518.11
863.716,559.876,926.365
717.729,479.444,864.964
547.284,383.381,587.924
1269.9,671.743,656.054
373.529,193.374,226.082
169.639,74.5313,87.2867
1749.72,861.505,658.016
1796.26,977.477,1120.42
860.281,441.266,458.314
913.691,455.651,384.423
488.567,245.849,207.938
969.728,508.399,517.332
1831.76,1032.46,1437.35
2209.03,1145.14,997.213
1127.69,717.446,1055.86
1346.48,790.477,1352.26
705.904,335.611,219.94
604.836,337.851,456.765
753.907,394.09,407.438
322.17,194.254,192.504
566.32,319.692,397.429
345.897,200.825,215.555
1068.55,549.347,646.969
1208.06,670.736,1110.35
1326.83,822.038,1000.4
1590.57,823.895,722.616
413.571,240.051,290.163
441.525,218.368,213.309
3352.27,2082.85,3631.61
1068.74,695.104,1252.3
1059.68,651.846,847.456
833.455,491.629,573.32
2349.61,1242.33,1118.55
813.71,481.225,631.024
856.488,526.87,807.167
1156.18,692.578,902.215
926.231,538.329,654.451
1563.6,770.417,747.216
1376.59,624.514,545.297
995.521,580.594,806.329
1148.52,615.807,589.167
282.424,195.198,334.311
748.991,403.001,413.022
983.2,701.506,1304.99
1937.98,1153.84,1600.98
772.744,382.616,464.55
1195.71,616.873,536.8
4486.47,2397.31,2949.36
564.466,374.761,496.469
2596.45,1513.81,2318.36
972.974,570.835,850.114
1624.27,690.384,506.433
380.711,167.92,129.46
1349.53,664.573,624.823
1019.62,683.177,1079.14
3319.53,1723.66,1691.12
1375.95,674.375,591.828
1116.12,576.62,672.002
941.623,644.429,1171.41
1363.73,787.691,1231.16
1422.72,1048.98,2043.52
2371.63,1333.46,2079.98
412.317,193.529,201.741
708.484,441.483,718.949
2014.59,1035.63,806.216
1449.49,724.119,629.175
763.873,410.087,480.244
945.029,454.681,343.611
918.874,491.32,571.05
565.91,310.689,361.927
399.114,170.67,157.742
481.728,250.379,218.323
1117.8,772.951,1414.2
1529.25,775.749,817.972
4627.62,2606.86,3409.7
6334.33,3273.71,3019.52
664.4,346.187,362.867
1465.12,660.171,478.153
439.105,200.142,219.34
2247.44,1149.38,1066.76
1270.04,645.719,473
1122.48,533.846,459.598
863.063,556.628,1127.83
1131.19,609.967,639.606
1253.34,628.417,585.815
1050.8,687.322,1097.83
2448.04,1218.82,1227.17
430.243,257.716,343.93
477.056,207.295,251.28
930.319,525.477,792.986
5051.48,2643.09,2532.74
3603.8,2522.66,4963.37
983.444,544.543,724.868
1041.28,582.853,650.542
736.996,361.928,337.941
638.069,315.386,331.526
1075.79,542.225,469.688
2100.68,1089.56,837.606
867.881,475.929,611.396
269.354,188.172,290.756
2957.91,1816.09,2725.89
679.405,356.28,338.061
1179.78,692.122,1123.91
2152.85,1056.57,931.236
1685.27,817.427,598.131
3759.35,1873.73,1547.32
1508.12,816.736,993.711
1283.09,687.262,843.348
1007.25,653.61,921.203
1066.24,678.55,1142.14
313.85,212.065,343.764
1273.13,776.44,1081.06
2662.77,1239.03,808.204
1011.36,579.221,686.005
842.329,430.553,598.177
1349.81,747.979,1054.09
620.52,442.131,657.23
1254.82,603.984,539.891
789.282,477.5,514.444
2286.65,1273.07,1817.8
753.084,443.426,802.731
688.946,420.109,673.65
676.017,346.169,323.677
3020.17,1625.24,1715.25
394.718,168.061,181.784
1317.82,668.029,696.436
631.694,320.173,434.402
323.821,190.953,275.708
3108.77,1636.15,1402.76
1293.14,904.619,1748.82
1918.37,966.295,1201.97
2686.69,1473.03,1447.15
232.851,145.166,77.2881
1081.45,561.635,691.031
1757.39,913.745,997.192
930.838,563.327,1008.58
3360.53,1925.43,2981.89
1207.12,698.693,855.518
6668.12,3692.35,4176.22
1411.3,779.452,834.496
1141.32,600.07,577.785
495.69,256.743,269.146
1310.99,874.322,1577.04
371.795,198.688,247.957
682.654,357.358,569.344
777.398,439.052,706.532
2246.28,1108.56,1027.57
1791.76,978.752,1199.9
413.338,198.741,220.186
494.039,293.46,412.366
2718.18,1430.2,1498.31
3463.23,2498.08,5003.94
842.844,446.266,601.753
978.587,524.407,673.149
423.231,224.051,236.654
449.562,230.606,169.92
1183.92,702.197,832.257
1056.42,500.032,520.753
969.99,657.278,1052.14
590.885,306.286,433.551
552.332,358.964,593.664
974.817,537.055,696.682
548.144,247.326,282.784
2050.65,1278.93,2008.29
1401.6,726.436,658.299
1405.86,738.581,746.628
1426.26,737.65,526.104
308.414,183.906,269.97
699.165,366.798,303.117
732.187,409.406,524.669
819.21,398.728,389.211
1885.61,1189,1807.28
3743.83,2008.96,1784.93
927.672,441.478,402.868
1155.84,600.195,670.057
562.08,315.787,340.473
1079.43,570.008,687.577
1418.03,902.786,1562.26
1938.9,1174.83,1592.51
503,311.659,521.795
1232.3,570.828,526.721
1316.65,637.357,739.132
1300.9,607.233,522.036
989.234,537.711,581.664
1381.2,797.246,1115.35
796.391,473.52,684.788
495.087,258.476,407.31
1272.11,741.445,875.255
2705.58,1642.19,2538.01
424.922,192.168,224.26
2066.72,1182.8,1466.91
498.125,279.889,416.786
1703.67,963.14,947.503
2070.05,1141.72,1184.14
2336.95,1449.84,2610.32
1697.24,1046.67,1776.94
518.809,316.563,342.284
776.818,421.789,589.853
897.123,437.957,338.489
1506.27,894.1,1331.22
531.008,264.142,278.48
476.407,271.575,447.022
3854.77,2027.93,1912.9
1081.9,545.999,477.64
413.246,221.681,240.612
945.963,480.705,548.513
3632.34,1989.58,1950.49
2305.77,1253.47,1140.07
2529.11,1346.45,1337.1
1886.54,962.36,932.655
246.193,113.114,131.92
1608.17,916.132,1189.89
1133.54,592.235,606.385
843.513,448.367,539.167
603.364,295.974,308.042
1524.68,889.536,1212.56
1101.19,619.241,633.749
1150.15,619.597,767.599
791.79,387.756,318.934
770.619,412.043,499.9
1106.39,707.421,1330.41
785.036,495.649,726.851
1038.32,536.427,544.177
694.2,472.603,973.077
1014.31,532.646,482.51
470.707,279.316,440.98
3131.17,1661.77,1867.34
1217.95,570.944,507.472
1247.38,878.905,1894.56
3170.27,1726.03,1866.21
1189.61,651.204,633.681
3027.74,1562.41,1453.25
1671.53,914.879,1033.35
805.575,436.466,358.9
864.634,487.2,674.838
1431.51,791.077,911.356
658.347,337.765,314.051
843.818,380.956,322.014
448.808,235.831,237.296
1107.41,599.966,917.514
754.086,408.794,372.457
2960.18,1507.85,1308.01
654.291,364.22,460.726
382.653,218.878,193.602
2144.08,1593.19,3047.07
692.322,368.501,414.443
1204.93,786.36,1535.23
737.656,418.742,694.516
1411.07,743.114,809.047
1830.99,998.249,1396.43
593.079,364.111,554.582
418.52,240.89,358.733
1126.98,692.491,890.606
450.134,212.504,249.988
1491.05,793.048,933.676
576.349,301.323,487.274
1496.05,991.306,1977.53
486.75,224.898,259.636
2193.28,1518.4,2754.83
1297.69,758.602,827.367
956.275,657.518,1118.85
301.039,197.195,271.621
1940.88,1084.41,1288.75
955.949,589.172,1089.26
1847.17,944.102,892.587
958.799,461.946,312.817
473.818,228.177,214.556
730.829,415.3,510.173
5667.2,3835.87,7542.99
516.299,341.056,598.127
165.649,78.6651,70.9583
2343.62,1174.76,1130.34
1602.92,786.209,1058.77
1450.8,777.436,734.626
6036.3,3063.34,2766.77
3998.71,2644.11,5074.85
2039.17,1034.86,1029.18
432.04,238.127,283.329
1159.17,635.449,855.879
581.001,340.818,489.157
250.042,146.435,200.499
828.641,509.533,931.969
1882.07,1000.81,1604.68
1571.84,1050.13,1878.87
1071,576.625,455.944
392.506,241.637,306.568
1086.62,650.197,860.94
415.486,209.388,164.869
415.641,236.1,324.323
702.791,364.027,458.531
887.258,576.994,945.195
846.309,426.528,477.486
593.652,323.251,453.738
2747.42,1287.63,987.62
1527.87,769.746,703.486
611.285,421.859,728.761
1500.88,802.049,1019.12
2836.33,1445.9,971.463
976.975,685.417,1129.57
1828.13,903.061,834.891
991.46,659.717,1023.32
614.165,293.735,360.339
1784.41,1161.09,1719.09
1253.08,840.321,1482.91
1479.16,758.339,740.361
1627.61,983.678,1310.91
694.211,391.515,559.2
1387.5,711.07,606.681
200.418,102.217,151.782
252.688,161.448,237.369
2117.18,1307.88,2259.92
1023.25,551.35,552.385
466.192,195.302,198.123
429.364,252.668,326.069
442.636,264.335,428.528
1307.74,715.401,734.533
1621.36,867.771,875.45
1375.97,875.919,1478.02
618.69,345.858,397.309
802.308,386.207,317.813
249.852,144.048,205.536
1531.02,763.284,577.767
3130.33,1613.24,1650.38
433.15,277.961,594.134
1167.98,614.877,542.939
888.469,459.097,394.839
979.258,546.869,677.807
863.979,469.079,587.314
964.698,540.909,775.416
782.762,429.01,556.487
875.954,493.801,410.769
873.851,477.076,527.481
922.006,495.717,492.642
7172.3,3610.98,3364.38
547.896,271.145,203.615
9709.43,5269.98,5230.25
715.137,419.938,521.406
666.721,338.671,318.148
510.403,292.647,319.635
1261.85,632.514,597.775
509.167,276.789,365.532
489.634,237.19,335.681
698.052,507.233,971.189
725.434,346.125,320.791
663.952,392.929,412.942
300.643,177.939,231.618
437.798,195.228,265.259
1048.8,613.268,852.945
2939.25,2151.3,4614.6
477.959,272.163,430.246
476.873,207.574,341.701
644.124,349.501,297.897
1603.43,927.999,1045.15
2616.78,1607.9,2806.87
2144.83,1143.65,1253.94
567.718,349.106,556.622
2994.33,1675.76,1706.38
1813.06,974.044,1039.36
756.021,492.358,729.346
776.355,456.067,604.963
6000.63,2647.33,1710.2
419.413,192.939,177.431
870.495,433.616,400.981
806.596,517.498,974.645
578.606,283.124,321.837
1221.73,829.631,1621.55
1460.15,771.818,803.484
438.567,279.731,428.484
948.912,577.397,852.762
649.839,338.823,387.3
579.813,285.294,250.4
789.126,399.419,409.212
1240.78,593.29,488.05
1090.15,715.58,1295.03
1074.57,523.471,504.134
1445.26,810.955,1111.08
763.902,386.453,419.717
1190.5,741.137,962.769
2354.79,1171.37,1193.49
249.112,151.331,171.191
806.787,425.138,495.006
551.433,284.554,391.542
712.133,486.991,727.947
1810.23,1244.18,2353.76
764.005,381.474,427.927
852.722,473.271,725.085
1558.57,851.257,1093.33
854.735,481.369,742.692
957.57,595.133,1073.16
324.212,186.056,283.23
1787.07,922.477,1011.51
4218.25,2219.49,1850.09
1604.22,984.547,1496.15
1188.23,632.339,654.163
624.929,354.93,310.797
9496.21,6103.53,11542.8
975.357,598.337,829.477
362.178,230.695,398.204
492.948,230.75,207.586
1580.19,995.553,1415.01
623.083,291.572,295.258
423.96,276.143,411.551
1469.24,1039.37,2154.95
1093.79,637.465,769.551
1683.28,1114.11,2206.05
662.07,334.322,311.934
1605.48,780.739,480.663
1017.99,576.163,761.696
1299.83,678.057,708.499
655.306,378.005,503.767
1328.03,810.292,1186.37
1089.99,517.806,360.619
757.23,388.787,287.385
537.646,280.666,287.163
334.829,219.385,328.263
525.223,268.824,245.14
1819.81,1085.21,1203.65
1160.73,577.401,366.641
1275.75,871.374,1763.24
1973.63,1226.3,1956.82
1520.39,876.692,1336.04
1505.66,777.61,926.733
1028.14,548.206,664.186
1936.68,1047,1582.68
1013.07,565.246,696.889
665.918,388.659,601.962
841.603,482.219,794.078
1381.03,818.501,1248.9
636.802,328.617,367.233
531.519,260.307,298.745
710.35,375.323,386.436
367.125,195.373,282.25
648.966,357.095,339.44
637.253,451.126,818.097
4614.82,2464.88,2517.59
1417.22,704.94,650.735
816.226,394.814,490.335
2435.21,1492.09,2434.09
981.147,496.347,500.861
439.259,271.203,510.982
1628.71,1006.4,1832.56
502.323,267.458,209.057
387.548,198.589,252.922
795.722,430.121,385.396
948.454,569.908,799.28
679.78,378.956,425.231
1550.01,957.734,1230.05
773.696,417.496,483.313
759.911,481.357,771.319
732.063,373.447,509.838
1347.49,773.285,1314.16
1405.66,820.982,1592.57
1088.78,575.366,493.591
704.611,338.106,367.323
974.109,541.063,531.778
956.744,581.035,636.422
1649.6,936.455,1392.66
732.948,482.443,701.455
125.838,80.1611,102.27
1462.49,676.409,594.344
1157.13,641.61,812.332
1434.3,687.252,517.19
1628.65,787.515,539.083
1534.03,809.8,694.382
456.296,227.709,271.078
1425.98,705.563,798.818
816.603,489.157,561.51
1256.61,683.244,704.762
817.862,452.025,420.016
960.739,532.836,579.622
962.61,507.834,390.803
949.791,459.761,357.5
1280.67,765.192,1164.26
902.075,557.024,847.351
788.147,426.099,625.087
545.889,355.092,603.521
1203.2,804.777,1368.59
786.494,414.8,528.141
513.438,334.097,500.636
4923.86,2963.85,4199.11
1140.98,594.592,557.641
1203.1,850.779,1551.63
2461.89,1363.74,1779.28
1814.08,977.967,1139.15
535.263,353.305,458.146
1614.92,859.497,991.371
346.67,186.415,363.912
1415.79,1012.95,1876.08
679.709,352.154,344.786
2176.54,1501.09,2817.75
192.281,107.99,154.455
2405.09,1479.01,2286.92
1961.52,1103.16,1419.81
2579.14,1294.25,869.692
908.171,560.655,803.051
557.626,285.916,325.859
388.511,239.153,444.089
797.98,363.921,279.109
453.132,237.514,214.494
1033.95,692.044,1180.18
789.288,388.909,329.56
895.697,559.309,773.853
942.7,414.974,271.111
564.531,309.561,419.39
429.556,267.286,417.423
668.64,362.437,459.13
4271.07,2988.7,5947.36
986.702,523.197,738.601
1215.89,677.459,553.517
864.912,462.261,430.567
2126.75,1268.82,1642.83
346.639,161.601,129.408
977.176,582.449,855.677
352.958,183.464,154.6
985.548,505.112,499.597
471.705,276.615,323.945
1939.26,924.714,723.774
2678.44,1350.43,1648.07
413.557,230.912,297.952
612.088,365.414,367.728
651.146,394.766,569.024
1750.87,872.239,688.105
1078.87,496.004,390.412
614.791,354.66,588.784
799.425,491.946,784.77
440.794,299.235,421.968
2933.06,1489.77,2060.59
1366.72,707.073,588.5
723.615,439.148,862.39
400.72,203.676,239.721
2269.6,1127.86,936.889
1351.98,722.253,670.655
599.707,312.705,458.502
1943.18,1017.59,1045.38
751.014,510.739,753.028
1413.19,776.812,713.176
1702.82,901.239,832.026
1523.92,756.318,642.454
2808.95,1327.01,808.671
456.854,278.919,359.579
7663.36,4399.17,5490.52
718.548,410.791,615.953
3110.26,2002.63,3625.38
426.197,228.116,200.16
359.138,211.699,297.728
870.48,523.456,889.434
533.232,322.036,399.685
1027.56,598.888,691.503
1721.06,945.071,920.813
610.821,354.707,547.157
3198.95,1879.95,2988.73
350.109,198.587,265.39
1033.3,682.895,974.976
1432.5,718.37,671.253
422.641,277.059,422.916
785.428,536.938,1023.1
242.575,128.737,132.448
1418.03,715.235,934.038
745.274,462.612,861.232
536.531,281.948,276.404
501.664,284.937,298.729
921.803,448.51,431.807
987.03,673.608,1169.7
793.749,403.169,546.296
2292.68,1127.12,861.593
680.993,385.196,414.615
784.631,530.167,975.367
345.62,162.034,145.255
944.203,603.689,1163.11
1042.2,596.732,848.423
976.252,520.547,823.954
374.533,228.684,293.011
537.45,259.128,210.318
1969.36,1252.57,2277.12
2558.76,1307.06,1279.74
1034.69,490.771,434.176
2321.83,1292.29,1740.48
1086.46,688.514,1213.73
1595.92,822.191,973.649
424.247,268.062,421.412
5887.1,3146.33,2803.25
1294.81,649.949,706.884
2241.9,1078.64,1405.18
730.397,413.516,671.843
890.195,464.419,692.64
1275.87,689.563,765.99
575.864,314.797,446.739
807.234,386.479,396.16
3064.88,2241.9,4668.94
598.438,387.171,645.895
2532.27,1256.66,875.675
532.851,291.171,283.382
2766.94,1796.98,3300.93
2439.54,1428.58,1784.25
1088.38,607.894,561.521
1593.06,781.544,542.117
2120.74,1149.05,1081.59
1845.44,910.463,688.637
2999.86,1790.76,3053.29
1247.76,646.087,663.111
944.011,575.97,822.839
998.067,510.999,605.106
576.723,364.77,512.247
556.978,287.079,338.475
1749.91,1181.73,2141.87
2103.67,1098.52,863.224
3965.91,2112.78,1904.62
269.839,140.678,141.863
608.437,378.104,609.335
2292.68,1057.34,697.752
1400.72,776.519,1012.36
8562.68,4316.95,3528.97
1279.41,697.564,687.667
231.761,161.137,198.777
697.03,333.924,401.375
290.838,159.631,233.665
639.937,420.746,683.785
1679.08,932.331,1236.48
1162.16,542.138,525.114
1056.21,505.623,375.487
2543.57,1540.74,2814.15
654.415,344.963,418.458
786.2,384.317,368.285
1256.45,849.664,1563.79
1125.01,690.509,1068.4
2684,1700.27,3112.77
4176.73,2806.8,4978.52
330.743,192.28,192.537
1695.75,879.933,661.075
2360.74,1175.74,998.407
774.919,430.4,488.002
690.264,360.651,412.197
424.744,268.993,366.877
2207.55,1536.73,2869.97
1145.05,662.626,996.251
1539.37,820.711,808.587
540.334,298,282.846
674.907,338.915,400.802
903.267,511.612,601.964
1200.08,638.608,652.494
543.131,290.495,328.967
2770.72,1652.19,2715.7
5120.96,2614.53,3071
235.455,118.637,127.682
2142.16,1090.95,850.481
3308.12,1650.75,1373.39
2819.24,1382.51,1217.5
1184.69,665.872,637.893
849.78,359.035,252.712
356.002,162.147,229.57
681.199,438.44,677.247
397.829,262.923,352.623
1081.9,594.05,581.936
445.132,241.403,331.918
412.892,232.185,296.602
620.657,319.23,314.689
1014.3,663.99,1265.23
661.593,329.854,394.608
2870.65,1436.8,1340.03
425.715,295.495,484.748
1039.4,518.632,401.663
444.158,205.986,291.478
1671.6,1120.48,2145.98
1993.42,1070.11,1220.26
1421.66,713.277,745.333
2053.92,1130.92,1191.09
324.015,204.893,261.873
488.682,303.627,387.339
895.283,460.473,427.986
1393.38,684.58,482.495
835.652,464.812,367.814
533.847,254.92,185.428
1423.56,813.193,1070.88
706.392,415.927,504.95
286.667,188.827,397.285
1000.83,489.706,496.33
1859.12,1312.14,2486.22
604.79,287.223,250.052
358.371,219.678,374.359
655.974,424.079,760.137
1693.05,845.589,558.138
1869.53,893.448,952.174
1042.79,625.552,929.967
1622.77,1110.3,2232.19
472.365,231.437,248.025
1115.58,612.101,605.942
2579.48,1654.79,2663.91
125.864,85.4531,94.9022
1135.55,628.022,780.687
382.725,227.232,283.58
247.852,162.585,287.431
765.493,392.95,340.977
692.344,399.94,435.217
1803.16,977.56,1108.93
369.024,202.01,215.491
853.761,503.421,640.149
1813.47,1076.75,1673.98
2523.72,1201.11,904.207
374.8,188.802,192.74
2754.88,1478.68,1391.65
572.225,293.865,243.414
