P1(),P2(),P3()
544.598,360.888,150.848
1126.48,718.193,291.598
734.542,551.746,197.142
722.281,495.503,164.75
845.654,511.435,206.984
5453.53,3735.62,1366.17
495.594,349.737,113.886
785.455,543.115,205.495
756.893,474.154,202.595
2053.2,1495.73,566.898
3227.01,2163.87,921.304
790.914,537.228,217.225
3112.73,2201.29,807.842
684.054,494.197,190.147
1868.5,1296.43,486.245
621.559,458.211,170.065
2392.92,1611.22,621.05
4012.65,2819.16,1087.39
1203.04,833.237,339.149
495.037,317.078,104.149
967.167,646.581,234.936
715.997,515.844,205.27
744.077,492.815,186.209
870.336,652.984,223.067
1306,850.603,320.847
769.896,536.938,212.619
282.763,208.808,63.5694
371.77,268.751,105.196
2377.85,1687.68,607.062
2923.83,2029.9,810.893
1421.31,993.158,394.724
3929.76,2714.04,1096.97
938.375,621.509,198.703
1465.55,964.867,390.538
733.962,461.902,183.57
3408.61,2388.96,984.442
1133.18,836.805,318.681
1047.01,753.387,266.824
650.202,445.307,162.507
788.982,593.596,216.478
811.074,543.261,201.675
2047.03,1472.16,532.081
1269.92,947.352,351.056
1923.23,1309.12,507.051
536.78,363.768,156.596
813.473,601.5,215.148
988.898,637.779,243.599
1611.48,1136.1,442.61
1018.88,652.837,254.691
1426.98,961.644,383.217
1502.16,1029.04,408.947
2297.31,1636.66,607.009
643.947,460.553,172.121
1061.16,753.772,279.443
474.752,364.004,134.122
910.363,638.779,242.91
737.817,477.062,163.41
745.714,564.606,193.343
1478.84,948.018,378.883
3948.27,2728.27,986.742
1878.76,1236.38,430.439
1654.09,1148.36,380.859
1403.61,1023.94,393.729
206.131,190.692,63.9748
5467.53,3732.15,1478.63
1773.73,1257.69,460.014
1172.01,848.181,307.71
1718.23,1214.44,457.596
3417.38,2400.46,962.064
1010.22,688.771,262.37
597.946,384.88,138.899
1394.4,936.779,347.408
1474.08,981.053,419.462
566.342,389.803,139.804
810.821,579.188,233.243
1488.14,1075.03,410.517
1399.38,953.955,373.007
372.92,222.711,81.526
2373.24,1547.36,614.691
1691.4,1162.99,438.591
1061.29,669.056,295.597
988.004,639.241,247.637
1016.27,715.586,273.669
1463.86,1047.94,386.728
1677.26,1137.91,399.553
1594.07,1085.02,461.448
961.869,695.455,246.096
1055.45,718.137,255.568
1599.91,1115.89,426.018
1331.1,990.885,374.48
1165.14,824.87,294.414
797.108,542.337,193.77
1144.67,763.468,315.412
1581.1,1034.16,416.283
2054.51,1371.58,500.14
1549.96,1063.57,372.578
1053.42,718.24,292.447
711.318,491.178,162.242
765.028,541.584,226.932
1001.68,714.369,259.264
607.221,407.116,167.768
809.13,562.149,237.406
842.498,604.992,215.85
1602.99,1037.41,403.747
2871.88,2028.58,799.889
2247.75,1522.03,590.508
1006.04,727.407,295.346
1023.84,667.001,254.947
1205.1,850.209,334.402
266.332,194.9,54.9021
730.288,466.373,176.421
1741.2,1205.33,476.602
1503.85,1031.94,360.958
1334.05,995.941,349.227
404.612,256.285,97.5373
589.106,365.256,121.913
371.65,283.94,111.503
968.522,661.527,241.491
1692.22,1187.22,449.093
4808.48,3274.76,1389.79
1060.16,734.895,278.374
431.423,305.386,102.339
1036.04,702.906,289.423
637.27,456.655,159.022
1146.28,792.836,315.248
1354.66,928.073,348.51
963.719,668.891,267.885
1899.02,1278.73,506.444
612.992,399.614,158.54
1807.59,1244.64,440.809
984.663,687.877,246.359
3148.11,2190.4,870.994
2559.28,1708.41,664.695
1182.29,817.647,284.643
618.32,433.099,161.98
1039.96,712.117,282.736
1082.99,794.9,253.7
1215.67,830.19,321.355
1119.63,807.513,300.177
2014.34,1426.21,538.142
1500.96,1030.29,430.699
356.519,237.321,93.8271
3527.32,2476.89,923.58
1014.56,729.061,263.355
1581.49,1164.48,377.338
2545.17,1817.09,668.774
767.934,483.455,172.752
682.402,457.098,201.028
1738.5,1186.12,405.442
1658.91,1142.67,445.549
1352.31,894.064,377.957
952.76,706.066,260.054
1381.1,953.513,388.387
1571.87,1144.84,431.214
1142.03,832.894,287.009
2119.34,1492.94,584.73
916.669,620.178,272.131
2700.87,1861.86,748.403
2127.14,1456.2,567.254
1728.51,1198.58,441.456
779.894,533.911,198.023
992.796,668.011,257.211
2345.14,1690.36,678.424
696.238,511.976,189.356
773.042,527.902,211.045
790.53,488.909,192.585
897.548,595.784,197.059
929.202,641.228,234.125
1192.87,864.713,294.93
1712.98,1200.3,437.686
435.172,293.787,121.081
957.074,647.17,253.296
1854.91,1320.7,504.317
506.433,328.246,167.781
914.911,634.071,226.161
2581.67,1825.03,733.78
1118.23,822.854,330.021
3474.52,2377.18,853.351
2380.52,1710.15,628.693
2546.85,1888.01,699.817
949.028,625.23,269.028
375.603,255.292,92.4766
3423.03,2472.21,956.08
1543.79,1051.64,435.77
1003.89,718.23,286.646
1526.15,1029.14,411.398
3181.36,2255.79,872.839
913.289,640.799,260.929
783.755,569.985,193.106
1541.69,1036.21,421.259
2559.02,1736.39,684.997
887.145,598.178,230.136
2405.98,1670.37,607.77
1299.54,933.695,340.777
1286.14,902.662,353.535
735.388,469.724,180.361
1622.66,1111.92,421.984
722.464,479.102,163.024
2833.11,1939.5,737.301
1797.42,1224.65,480.837
1967.94,1373.15,482.397
1776.5,1281.56,529.714
1507.38,1038.11,381.204
1171.76,826.874,353.425
3497.49,2406.66,948.456
1070.52,757.963,240.502
479.713,310.476,101.954
741.037,571.601,185.242
1870.95,1322.66,510.485
497.422,335.465,136.925
537.499,411.178,178.03
685.353,433.221,165.012
1560.38,1017.29,418.315
977.938,698.664,299.29
478.911,310.382,156.983
731.059,519.973,169.82
4794.76,3447.58,1307.63
1109.41,765.226,281.244
3555.78,2618.59,1044.36
427.267,288.959,91.6496
676.998,472.562,170.757
287.134,190.906,74.2549
841.413,635.864,220.791
1112.78,801.031,267.414
2557.36,1747.09,673.166
5184.09,3562.02,1392.39
1319.44,881.45,356.339
3237.33,2258.21,797.828
328.843,219.215,70.1668
967.85,654.75,271.388
1230.25,846.566,351.462
802.202,502.677,205.845
1996.74,1413.82,568.153
237.478,175.703,53.6755
511.921,339.325,130.986
1557.82,1116.15,394.225
1793.22,1266.69,463.912
761.167,570.534,196.169
1771.71,1183.35,483.017
1736.01,1181.03,448.133
803.533,544.113,241.511
889.173,620.077,229.786
779.549,564.737,200.26
1026.44,698.547,236.829
4468.84,3219.52,1199.82
3883.09,2620.67,1027.45
1528.37,1043.05,417.816
2540.93,1744.93,661.615
1661.23,1176.9,431.736
622.49,453.138,178.708
199.477,173.072,65.5333
792.322,539.007,206.213
1695.18,1187.1,464.969
499.466,359.332,143.781
2296.16,1593.31,634.774
1309.81,945.025,323.269
1803.34,1306.29,465.4
3574.19,2367.25,877.22
1049.68,751.569,290.141
2412.05,1738.44,679.236
479.001,324.405,136.045
688.428,494.059,180.229
674.125,422.913,145.082
986.986,682.674,239.564
652.978,454.045,177.193
7647.88,5070.83,1893.24
1113.95,746.72,289.896
1995.71,1339.63,488.663
1270.02,866.042,303.881
2060.21,1504.63,514.933
1743.16,1206.64,454.215
475.204,330.326,121.597
340.911,263.452,105.516
802.448,553.564,217.068
1572.93,1057.93,384.707
801.953,546.28,211.103
2646.7,1762.84,700.067
1680.66,1076.66,487.042
981.07,658.587,250.463
249.992,177.393,86.7319
1617.03,1120.11,451.358
707.775,502.764,188.391
2519.82,1737.46,670.481
1789.37,1149.21,410.357
2360.51,1657.12,592.701
1944.76,1413.54,540.765
2082.21,1378.64,559.985
1355.29,912.241,368.656
590.428,438.657,150.202
376.086,231.573,94.9597
10175,7322.44,2833.08
1044.51,738.249,270.619
342.7,238.045,85.2361
1322.54,936.559,367.987
992.037,720.478,276.705
722.834,554.32,222.827
1078.62,765.622,293.751
1703.1,1199.01,470.331
1073.92,743.573,283.044
991.051,689.729,250.585
1500.86,980.549,400.399
376.403,240.72,102.613
619.26,460.788,158.803
475.884,326.947,114.546
1538.44,1062.44,389.165
5558.91,3885.3,1427.6
728.237,476.29,169.895
607.262,432.286,155.9
514.233,366.191,139.006
3045.88,2135.65,864.729
1260.31,873.03,310.014
1460.76,988.591,374.211
1537.6,1001.79,370.368
594.771,399.746,137.692
1008.12,678.886,260.635
2141.52,1478.38,525.19
2192.85,1486.79,549.107
865.778,602.253,275.451
600.747,431.787,144.472
1924.77,1361.89,506.393
1117.61,756.686,329.865
623.088,440.156,147.33
3068.6,2175.5,851.783
924.588,639.284,256.603
521.018,387.397,147.164
1143.57,815.174,301.086
735.959,504.825,191.081
275.331,195.676,95.7795
1031.23,642.617,289.26
817.163,590.591,239.449
2093.41,1473.74,577.835
1087.85,698.453,302.678
630.482,427.72,162.968
1445.97,993.159,374.129
1206.24,874.295,325.24
2144.47,1386.66,575.134
598.555,426.278,165.755
2078.86,1429.68,553.606
1044.47,763.831,289.522
2516.5,1809.67,607.264
1238.13,832.263,333.937
747.97,512.992,199.1
2124.05,1401.8,558.999
727.074,515.136,194.999
1368.92,932.648,391.71
2491.56,1733.44,648.88
614.531,428.08,145.919
1054.23,723.128,271.854
956.419,657.645,255.902
590.543,413.741,136.734
1027.92,719.344,292.801
1363.62,898.241,379.47
2260.76,1640.95,668.585
1177.93,811.926,347.278
3747.33,2517.53,987.419
1049.37,718.899,304.579
709.898,467.977,170.525
741.736,486.195,205.704
1553.28,1121.93,437.333
1226.69,867.897,334.264
7952.72,5586.78,2216.28
1201.37,844.489,351.384
1045.06,693.519,288.34
665.628,441.054,164.241
578.976,443.051,155.641
236.455,166.902,55.5161
1242.59,734.432,272.471
981.232,702.847,274.383
1490.86,1043.76,418.914
1365.58,948.038,360.471
765.139,549.571,218.605
474.075,396.964,135.226
962.503,662.305,234.021
549.174,414.628,151.385
1086.59,756.819,297.189
1311.51,890.339,340.043
1213.95,764.396,302.875
715.053,495.346,176.643
1435.63,987.448,408.176
462.095,379.264,137.733
1346.86,939.304,316.206
691.102,483.418,193.998
501.432,333.274,114.542
644.484,421.939,182.917
3599.94,2417.01,934.899
1192.17,870.459,302.554
245.315,180.805,57.2731
2158.54,1516.45,543.618
2271.71,1587.21,619.231
746.148,539.103,202.655
1346.66,893.834,318.691
1549.17,1032.46,429.828
1598.72,1165.37,466.517
1043.19,774.486,280.955
998.549,686.621,262.758
1279.95,926.605,331.167
312.085,224.09,65.9072
615.442,412.47,167.084
1540.36,1064.61,397.443
1076.66,728.236,267.537
593.029,406.201,138.399
7176.99,4953.99,1942.98
492.514,323.32,132.704
770.917,550.612,215.512
1909.24,1328.4,518.211
1238.53,860.708,311.636
1685.88,1221.76,474.601
2890.52,2026.63,827.262
499.445,327.346,118.963
1136.79,760.069,288.782
1048.58,706.033,240.439
653.024,486.197,184.877
1657.81,1106.86,447.478
742.5,493.464,182.937
1216.78,876.705,348.697
1174.52,833.315,337.583
508.552,336.981,145.223
1128.99,798.953,302.801
1336.48,890.75,343.849
975.363,704.444,284.284
2063.08,1425.58,493.348
505.364,320.45,142.375
1303.73,851.102,324.902
641.148,447.515,199.576
1779.04,1268.86,454.492
4544.88,3168.72,1153.94
1593.5,1120.69,366.09
1075.41,724.487,265.887
865.226,541.358,205.439
2293.75,1621.22,610.231
343.297,232.526,90.3451
1290.12,892.961,377.387
589.951,356.239,160.663
382.781,306.018,103.185
745.127,487.37,166.869
438.446,315.662,144.46
768.871,540.229,197.296
1986.45,1420.45,520.54
760.357,519.685,188.271
942.182,693.416,275.995
1829.35,1352.79,545.376
2809,1990.83,810.718
1273.27,842.466,332.539
1039.7,783.547,312.759
1336.53,1001.34,380.302
899.992,677.218,249.164
631.338,406.657,168.903
1957.23,1411.45,493.688
1650.73,1145.53,384.132
978.016,687.263,264.121
2208.28,1547.39,618.507
1244.09,903.139,320.165
244.549,163.57,62.6444
4765.12,3257.96,1402.45
1145.53,755.275,303.196
2108.87,1450.01,532.663
1051.19,704.727,268.374
802.341,545.948,211.907
1363.03,980.267,339.979
1861.82,1245.41,460.145
249.269,198.662,65.5413
1463.9,993.196,337.004
1102.16,785.642,303.566
921.972,639.13,240.569
486.305,356.636,139.291
900.73,642.406,213.428
2756.46,1955.56,717.965
897.935,637.566,231.202
972.58,647.645,248.768
256.046,181.203,82.8465
1565.17,1122.33,405.368
525.387,388.438,101.578
1537.01,1034.66,430.235
709.492,476.58,178.134
721.075,465.418,214.367
1179.66,856.419,326.762
797.957,525.892,225.09
1594.2,1042.7,392.513
791.319,524.796,221.291
1846.88,1303.82,510.662
500.018,332.185,119.622
1266.29,868.618,323.589
607.202,440.822,155.197
882.884,573.574,223.731
796.437,613.174,237.035
933.049,627.307,248.536
2139.05,1462.36,550.635
851.792,579.955,221.709
2000.33,1456.88,537.16
1259.23,879.589,323.866
1218.03,828.123,309.22
1359.07,929.871,339.11
462.611,359.215,142.905
2242.15,1572.66,580.959
879.184,601.955,195.124
972.349,655,252.088
3231.2,2236.58,861.569
3044.02,2143.16,818.655
1019.42,769.103,293.834
2521.06,1839.42,688.379
753.577,510.643,208.211
797.851,589.44,215.108
1442.4,986.032,396.581
1123.34,787.573,324.423
1780.97,1167.66,441.086
1999.66,1529.45,523.57
1520.57,1053.96,422.667
1089.97,743.211,291.069
997.094,632.423,252.631
1181.53,813.438,283.97
1467,995.058,391.697
1279.38,959.159,356.33
466.235,327.177,133.544
2195.69,1448.49,593.552
3813.15,2616.21,924.701
2891.86,2016.3,748.648
952.772,656.663,243.518
2093.17,1423.31,580.673
718.643,453.034,217.24
281.354,189.708,76.3183
4087.35,2772.59,1034.97
967.106,635.645,231.128
3800.91,2689.68,969.912
809.48,531.195,226.371
993.229,686.512,311.408
2516.21,1769.81,685.162
402.483,251.493,93.1699
451.524,284.052,120.867
1225.06,911.132,363.451
1400.54,960.05,372.919
939.352,646.257,204.567
1999.36,1393.84,559.321
1406.62,1013.02,350.609
915.808,637.211,225.018
2459.38,1767.65,731.549
1911.68,1325.57,494.997
972.37,704.084,253.176
2211.27,1487.59,595.15
875.117,582.676,224.445
890.519,650.008,238.334
842.081,585.274,236.199
2009.21,1398.77,514.934
955.209,655.977,236.565
722.931,463.65,165.273
1762.34,1287.2,452.026
1547.61,1067.82,409.831
1013.82,765.995,289.988
671.8,468.541,181.52
401.293,263.661,94.7363
1799.79,1249.97,504.452
490.347,341.679,126.768
938.91,689.488,286.695
1261.51,820.025,310.089
1477.06,1055.25,398.388
1144.52,848.68,298.522
1358.45,978.067,380.371
806.083,589.296,205.667
334.885,243.253,91.656
1504.33,1059.54,337.163
774.649,553.389,208.949
956.756,670.252,261.71
1218.58,831.663,344.537
1251.21,841.267,287.25
172.425,120.032,34.779
1206.32,818.814,348.388
1337.59,916.381,355.146
814.666,587.539,190.107
1645.75,1206.08,458.229
621.194,405.764,154.677
731.875,482.72,172.037
4069.1,2812.35,1106.95
316.268,211.974,83.0398
1012.16,713.067,272.169
1168.41,799.367,325.654
1106.42,799.939,308.627
1242.75,867.017,354.431
3748.59,2686.39,1061.86
2325.93,1685.67,636.754
540.254,393.404,134.789
746.699,494.525,209.826
1359.95,939.822,382.624
832.443,570.087,190.381
762.975,535.516,215.594
687.167,444.29,170.047
1821.03,1287.25,470.526
2893.57,1953.27,721.393
1548.12,1069.07,445.433
1293.22,950.672,344.628
2695.89,1911.42,765.471
1217.1,832.325,300.727
728.548,490.172,210.313
1116.09,799.424,280.932
430.105,262.129,107.785
902.528,636.876,217.244
743.603,459.192,187.406
1048.98,712.293,266.136
1114,736.245,296.863
780.048,571.925,216.915
3514.69,2464.64,996.357
1595,1127.09,414.803
463.651,360.754,104.994
891.564,578.998,227.948
1013.44,690.414,269.821
1064.59,792.025,271.932
2269.82,1651.75,640.25
1712.58,1123.06,411.187
656.692,455.952,184.802
582.767,450.741,187.661
839.616,525.2,240.845
975.582,631.822,239.274
4416.65,3127.73,1195.57
1130.76,759.409,281.098
1132.78,761.301,288.289
1533.75,1013.7,334.229
1347.07,882.812,378.522
871.093,610.228,217.409
606.311,414.198,142.515
3096.94,2272.31,856.42
159.678,106.267,37.2406
3367.65,2341.3,948.79
1127.36,790.755,336.482
1086.71,756.16,274.098
762.636,598.652,188.004
939.441,654.045,277.481
1550.4,1071.78,402.037
1323.15,999.132,354.274
1091.26,714.725,262.882
394.08,296.576,133.351
845.052,548.283,219.06
3363.8,2353,865.751
333.389,261.575,109.366
2167.78,1479.08,580.866
843.895,633.691,234.66
2009.76,1503.77,555.948
1700.04,1162.87,526.416
2874.08,2044.24,822.534
921.896,674.645,283.036
667.009,490.366,184.565
6486.51,4571.23,1828.34
885.277,585.505,206.684
4001.16,2805.22,1102.11
840.031,592.904,212.67
601.684,425.814,159.747
976.208,667.15,244.236
1157.43,803.627,306.574
2468.9,1747.94,641.18
337.731,244.646,96.1087
718.982,493.398,196.875
1774.47,1261.99,442.502
1146.01,797.14,332.399
233.349,155.088,57.7376
1776.71,1255.29,453.941
702.427,485.26,150.761
1563.71,1085.71,414.618
1082.47,780.327,297.371
3767.32,2595.57,931.507
655.369,429.871,158.901
331.536,228.79,99.7707
1113.83,820.549,273.961
4645.22,3208.31,1176.5
1192.98,795,308.074
1549.79,1084.65,454.225
959.022,637.873,260.827
3416.72,2386.29,964.007
919.362,602.44,265.819
1033.82,692.189,278.906
800.375,534.269,191.996
1794.12,1206.98,414.334
2777.11,1977.56,792.22
791.751,530.637,208.624
2103.28,1455.4,551.935
4205.7,2967.64,1190.78
653.443,462.734,172.199
1969.86,1417.8,556.231
782.178,565.246,208.181
462.847,309.059,107.234
2448.32,1544.99,562.929
366.649,247.153,98.0856
705.331,522.344,202.642
2067.04,1411.32,576.319
1252.91,910.064,340.565
954.232,613.139,250.895
4642.43,3112.03,1200.48
575.425,379.611,167.184
1261.39,864.098,286.171
1088.53,705.784,267.306
995.622,656.138,229.832
1125.03,749.581,287.373
2012.92,1378.45,538.047
627.937,389.471,158.184
929.924,566.182,230.349
1386.78,936.794,372.41
610.43,399.736,179.904
1118.75,774.93,306.638
2210.83,1561.51,624.521
892.049,562.174,214.005
1795.64,1253.98,463.636
637.707,441.121,178.525
3498.49,2386.45,935.673
3562.68,2547.55,990.032
333.074,219.03,92.623
579.583,402.8,147.624
2779.26,1975.75,723.399
1228.12,877.699,327.885
1608.35,1029.82,398.318
1427.03,957.96,391.226
559.736,378.604,144.513
867.92,575.623,226.827
1860.05,1360.86,471.432
957.011,763.489,284.872
804.355,619.277,260.395
2212.69,1549.35,600.387
1179.12,790.372,367.266
2282.4,1594.26,590.802
792.867,554.644,218.276
2400.24,1669.48,655.959
99.2034,89.7803,33.0453
1640.14,1203.37,470.335
674.317,485.253,177.824
1231.2,842.639,323.652
226.76,154.515,50.924
1046.75,741.964,320.525
1336.52,883.411,353.587
2534.05,1805.26,607.565
516.371,391.518,134.606
676.896,491.919,197.346
785.683,579.236,193.732
554.077,393.061,139.328
2035.49,1382.22,514.949
1543.6,1166.8,442.134
798.357,576.401,228.163
4204.78,2917.14,1172.36
494.873,352.901,148.752
1440.42,994.714,390.359
259.548,167.838,68.8165
1278.83,1000.73,377.007
575.144,413.387,167.208
1091.46,726.091,298.148
1293.56,916.441,362.772
1306.98,965.014,373.851
3068.53,2068.62,774.112
309.613,210.616,72.9841
1497.55,912.553,334.326
1092.73,744.488,271.962
3369.68,2427.53,881.684
738.495,491.642,173.71
1152.61,758.414,291.767
826.016,569.468,211.627
1370.33,923.605,379.498
998.867,711.328,247.943
1731.08,1243.85,463.551
1523.5,1087.33,398.537
798.189,565.886,236.97
2978.38,1956.16,747.781
1322.45,894.253,368.892
1019.48,717.547,272.742
802.982,563.992,196.835
574.747,419.205,178.574
1393.1,907.595,367.776
529.791,347.167,124.858
425.721,281.271,114.202
1576.14,1100.62,444.335
690.754,444.555,167.686
942.294,638.141,221.83
2581.73,1762.31,640.375
957.296,661.379,251.131
842.736,602.283,199.78
1383.71,1060.01,407.017
1134.03,832.652,294.074
263.843,192.091,58.5044
2099.11,1589.48,538.131
1264.02,882.012,319.314
656.733,483.043,187.317
1716.49,1152.66,439.536
958.149,648.717,242.38
849.312,619.783,228.325
828.655,556.394,193.899
2668.48,1945.77,697.602
1007.74,691.831,276.898
2402.86,1567.34,572.156
1860.3,1331.48,528.434
2465.12,1755.34,682.068
1280.05,911.096,344.618
215.174,174.483,57.0145
1337.7,905.442,339.158
1352.74,997.34,398.742
1730.01,1237.03,439.869
1336.62,966.157,384.862
663.39,465.948,176.096
1396.56,968.922,322.355
990.363,758.754,265.677
672.098,496.972,160.763
459.246,318.951,122.92
739.573,525.977,223.228
1869.76,1264.66,485.536
676.702,452.198,169.344
853.38,582.957,253.741
812.881,601.322,202.87
1782.02,1219.58,443.382
1829.77,1283.8,497.518
1639.91,1124.72,455.368
1942.54,1399.42,509.92
296.878,198.022,77.6737
776.654,554.209,204.048
735.955,524.39,172.966
1853.74,1274.66,496.352
1519.94,1080.72,443.344
1306.16,850.237,336.527
2216.2,1504.32,516.05
1196.37,860.859,300.902
1708.02,1173.17,437.624
4158.55,2875.31,1146.35
1582.4,1097.78,443.428
555.98,409.436,139.992
727.696,562.731,174.602
1297.16,925.431,376.399
4780.88,3391.85,1225.33
735.543,501.858,216.108
1201.99,843.016,310.57
2491.38,1750.87,656.918
1788.64,1239.28,483.725
543.402,362.615,139.814
1135.2,807.929,339.227
1085.38,737.199,286.913
403.203,282.307,117.909
2545.16,1780.42,632.237
766.874,586.214,217.664
1756.92,1214.96,442.516
768.37,506.93,216.038
2536.34,1758.9,729.787
1608.57,1199.22,430.817
1224.7,891.054,305.002
869.472,655.655,215.189
716.684,501.97,213.116
1223.21,849.891,285.817
2931.93,1918.57,839.247
2468.48,1775.48,729.637
935.689,640.996,270.173
808.657,596.842,217.072
720.584,472.31,169.601
840.068,632.68,217.344
659.194,436.341,204.58
3494.6,2414.23,957.016
1956.47,1463.08,538.214
843.196,597.136,235.722
2637.84,1881.73,759.485
1101.69,758.29,289.32
1614.95,1083.37,412.013
2890.47,1849.42,752.559
709.464,480.027,177.329
985.368,678.303,262.992
1088.55,766.675,272.719
890.504,672.047,266.773
592.234,418.891,124.45
956.047,604.682,249.111
3213.87,2256.38,909.45
4347.12,3115.32,1159.9
465.321,328.582,129.994
575.669,400.387,140.828
1415.23,929.591,387.922
650.826,430.951,166.411
1751.89,1245.67,494.064
500.999,336.405,140.058
1218.06,897.998,339.679
780.821,482.885,183.937
2698.08,1847.3,725.163
1149.39,732.863,296.462
1061.03,737.842,310.878
376.298,285.382,101.717
838.998,544.33,225.229
403.505,284.479,117.044
649.879,467.995,165.63
1356.27,964.754,332.251
2224.95,1562.41,599.197
1580.08,1098.26,368.143
670.227,449.877,201.489
2183.31,1509.06,522.016
1485.31,1030.04,405.019
952.201,603.202,254.599
734.136,467.923,202.248
825.971,592.312,264.139
3194.04,2271.29,878.507
1417.64,1025.31,348.464
2365.15,1625.15,641.667
3373.57,2350.5,894.705
1841.51,1357.64,513.378
1493.34,1041.54,426.592
5128.63,3637.85,1459.91
1329.25,956.773,327.829
2000.47,1424.28,480.372
1503.04,1006.38,368.111
1099.62,799.601,294.775
866.5,627.09,230.007
817.149,595.801,219.552
306.919,248.374,96.9203
3886.32,2763.88,1091.59
2601.96,1784.61,651.695
3174.66,2211.81,888.009
9248.02,6504.27,2564.56
725.465,518.239,201.039
1086.23,774.341,297.238
356.53,221.228,77.077
1590.45,1037.56,384.993
467.684,331.589,118.023
607.574,404.773,161.516
1494.31,1166.99,391.813
848.629,549.182,204.135
272.9,211.191,73.1704
973.476,720.285,264.848
2308.9,1641.85,646.025
550.336,362.09,178.545
879.423,605.909,228.141
1640.69,1071.04,449.412
1207.6,885.599,320.563
1392.23,958.738,352.233
3202.26,2206.22,793.479
835.599,592.833,199.799
2171.53,1490.73,586.939
704.05,503.247,178.311
392.411,262.471,102.253
3965.3,2736.57,1026.59
1454.74,985.242,385.397
1764.96,1276.08,449.562
274.776,201.38,93.6679
295.748,232.175,80.3485
497.28,353.393,126.898
3675.62,2473.38,1016.74
1871.28,1277.25,500.633
813.901,568.24,179.185
1265.9,960.843,359.029
426.153,291.936,117.553
1150.06,798.755,314.623
418.089,322.529,137.992
3172.91,2298.67,853.368
516.707,363.996,131.514
567.062,367.569,142.864
3060.23,2189.63,826.453
496.026,401.401,135.989
744.333,537.715,207.639
1552.97,1043.93,433.072
2371.96,1651.36,631.762
789.493,559.456,205.205
337.347,236.603,90.2044
1874.95,1305.72,516.162
466.708,323.369,134.615
781.639,517.671,236.63
913.266,675.44,262.785
964.125,679.383,260.455
1295.35,862.387,330.931
180.89,161.793,77.8573
590.127,379.104,144.504
1995.05,1349.66,532.905
1774.44,1184.95,453.396
3048.75,1930.87,797.159
1974.98,1450.89,536.763
1383.28,948.216,394.909
447.205,319.682,127.893
833.69,552.049,179.934
695.539,440.503,172.884
645.03,433.168,174.208
813.677,593.718,185.181
1983.3,1444.17,523.723
743.437,509.681,165.802
876.583,612.684,232.795
1290,953.988,342.858
1667.68,1174.82,404.199
3137.88,2158.53,773.842
1028.06,745.553,283.91
2240.68,1564,553.536
4411.69,3149.59,1207.74
932.113,610.534,231.422
938.286,678.634,236.803
575.64,424.522,146.239
1299.21,897.897,326.808
990.293,701.533,278.111
710.675,436.788,185.412
1058.49,785.213,280.035
1467.18,1021.86,412.541
1022.24,647.757,248.322
896.841,584.807,216.75
387.899,256.256,97.0557
912.942,655.258,216.206
2525.16,1830.22,696.489
966.834,654.049,249.954
433.263,263.374,104.409
358.877,229.73,102.47
730.59,530.222,182.212
1019.05,673.692,254.78
1087.62,715.241,295.051
889.502,600.411,210.919
717.8,544.974,219.868
1776.77,1192.9,504.952
485.217,349.787,149.932
1505.42,1002.88,387.533
1395.52,992.074,375.019
1623.77,1194.33,464.24
595.078,453.203,157.32
3439.19,2518.58,939.707
1247.55,826.67,332.37
2180.39,1527.76,577.478
709.78,495.026,202.003
1469.42,1016.84,429.05
1014.91,677.685,258.184
537.279,361.407,144.361
1006.54,744.814,289.103
256.266,201.28,77.7998
1189,849.639,361.197
664.33,478.859,204.772
688.682,497.231,184.192
1723.9,1107.4,442.573
451.912,331.519,139.865
2060.89,1439.17,535.936
2733.33,1965.13,694.976
2303.62,1576.75,615.649
2035.39,1432.86,505.226
423.024,269.581,114.51
2330.56,1657.74,688.697
170.747,126.921,41.1911
964.448,599.331,232.255
2333.77,1598.7,646.117
962.947,624.834,228.368
1030.33,751.748,259.084
1649.3,1045.97,398.646
2596.67,1902.11,737.513
914.768,658.936,220.271
2134.96,1447.61,522.477
1236.33,904.881,333.601
750.673,551.551,185.748
1002.9,708.414,237.633
2284.18,1637.33,638.729
1084.71,750.788,309.291
749.867,505.505,212.347
1229.03,886.047,335.595
1518.49,1074.69,392.394
8164.81,5699.9,2206.26
997.328,650.16,240.922
748.188,488.271,167.431
1241.82,826.352,316.45
696.884,439.828,187.967
1491.86,1003.99,343.05
682.368,448.556,182.376
3127.89,2126.53,803.301
1117.97,770.55,269.65
835.549,596.934,261.061
1182.75,809.404,315.792
3366.21,2319.89,832.867
6222.48,4347.99,1733.14
690.886,446.524,172.651
1097.48,678.029,287.572
435.517,292.456,104.753
1745.1,1147.59,439.639
3498.54,2432,962.01
627.269,384.698,154.119
849.589,544.469,213.927
2075.98,1390.73,559.172
727.75,480.406,203.36
3154.77,2250.23,836.956
1352.93,921.752,363.402
749.697,499.043,184.413
1590.58,1079.37,373.089
879.486,590.506,277.513
1715.64,1122.69,462.561
714.078,501.367,192.026
1694.55,1110.49,452.656
962.532,669.131,274.528
1094.61,797.871,337.651
1305.56,952.816,379.027
430.102,312.53,99.796
1994.39,1342.02,511.336
1434.02,1004.57,378.303
2399.76,1666.88,650.384
836.992,553.088,222.653
540.147,350.331,133.689
3474.45,2401.01,929.391
1530.99,1029.4,360.579
2029.47,1369.96,539.221
409.098,267.596,136.106
2469.69,1734.13,656.492
