pCD3z(),pSLP76(),pErk(),pS6()
8.77872,8.731,3.49242,13.9206
2.04882,6.26772,9.47184,14.9952
6.4444,6.25339,3.11854,14.7989
5.26402,7.76484,3.55466,8.22672
21.754,28.9954,7.14761,42.1055
9.12226,15.7776,4.38001,3.38698
11.1659,17.7163,4.63906,0.57495
9.59794,4.39101,0.903249,7.06904
4.14531,8.91991,5.30642,34.6369
8.68183,2.54193,2.29973,4.08159
14.5573,8.49955,46.2148,176.322
2.65662,22.2272,5.94393,34.3936
8.02998,31.0744,9.79211,56.629
16.2838,10.6369,5.72322,1.74403
1.31769,0.822393,1.51941,12.3995
28.986,8.3128,1.80216,11.4767
8.27662,22.3037,7.33798,9.47002
2.16333,1.29505,2.75471,5.65509
8.19734,4.7246,1.29521,5.46877
4.40076,29.019,7.97782,2.93756
12.4608,16.9556,3.62239,2.78824
25.8413,29.5033,8.60997,29.9999
0.436814,7.40032,1.70051,34.3113
0.560137,2.61741,1.53146,13.2558
23.0577,35.0217,9.92284,3.15046
7.5543,4.66451,2.42963,22.6566
27.1802,17.3629,6.29431,13.3338
5.32568,2.27552,11.0565,31.5796
9.28963,6.62165,1.85934,3.82112
30.7302,12.6955,5.0497,8.43232
7.15791,9.46912,13.431,6.66356
6.3475,2.11121,1.79067,2.9023
31.9106,65.8044,15.1541,4.79151
12.3287,5.18942,1.47169,2.19358
7.0522,9.37265,4.52139,2.05542
1.21199,0.844005,2.53928,21.9069
23.6391,16.1896,9.49723,12.1616
9.56269,11.5124,44.9579,18.1007
10.1088,14.807,6.9374,35.4587
18.8383,17.961,5.0596,47.1073
44.4807,51.533,12.4312,19.4253
2.86804,7.39922,8.50242,25.021
2.85042,14.5144,4.89643,41.2585
10.5229,16.31,3.76349,3.24706
23.8153,2.9013,1.24714,26.2894
