Syk(),Vav(),SykVav(),pVav(),SHP1(),SHP1PVav()
178,1,18,2157,0,100
124,3,68,2131,0,294
222,1,41,1702,0,227
220,1,26,1619,0,154
90,2,38,1354,0,136
3,670,105,1259,1,194
204,2,20,1535,0,125
15,35,104,1703,0,110
3,1369,148,1478,0,332
102,6,70,1635,0,276
1,1146,74,364,1,248
3,314,93,1330,0,116
193,4,28,2100,0,207
107,6,75,2442,0,190
114,1,25,1396,0,145
99,4,54,887,1,253
223,1,40,2787,0,181
296,1,37,2333,1,219
12,177,95,929,1,268
223,1,29,1785,0,146
154,3,24,1749,1,149
74,15,103,2058,0,261
227,0,16,2386,0,74
350,0,26,2626,0,183
335,1,17,1290,0,114
236,5,37,2283,0,176
179,3,54,1742,0,317
152,0,26,1544,0,100
392,1,29,1642,1,149
361,0,22,2740,0,132
133,1,40,1595,0,202
2,618,139,2107,0,129
375,0,19,1377,0,110
184,0,20,861,0,125
196,2,47,1002,1,242
232,1,19,1895,0,115
97,4,54,2183,0,139
211,1,21,1142,0,143
176,0,24,2296,0,133
0,466,129,1742,0,174
105,3,28,1609,0,181
224,2,33,1247,0,204
156,0,37,1632,0,181
244,1,53,1485,0,299
400,1,68,1783,0,286
358,0,35,1719,0,175
138,0,34,1552,0,181
213,3,64,1128,0,271
176,2,51,968,0,298
134,3,58,2548,0,208
155,2,26,2304,0,125
150,3,39,1857,0,131
183,2,26,1885,1,154
69,12,64,1111,1,292
168,1,26,1833,0,133
204,3,50,1918,0,258
5,440,143,2140,0,172
143,4,31,1347,1,197
22,98,182,1882,0,466
2,393,104,1168,0,199
208,2,16,1449,0,124
225,1,65,2404,1,278
71,5,51,1341,0,191
1,732,104,597,1,336
377,3,35,1782,1,198
4,205,137,1898,0,159
121,4,35,1371,1,209
113,2,29,1406,0,170
145,3,27,2166,0,144
257,0,15,1787,0,88
126,1,28,2149,0,103
100,8,66,1508,0,333
1,952,104,841,0,283
307,0,24,2508,0,144
154,0,10,2048,0,81
186,1,41,1775,1,183
190,1,31,1033,0,159
203,1,42,2791,0,229
4,654,170,1684,0,370
25,26,110,1336,0,248
343,2,54,2227,0,237
148,1,24,2124,0,136
177,0,38,2370,0,210
115,1,55,2243,0,194
131,2,35,2149,0,158
196,3,51,1451,1,242
159,2,33,1453,0,163
157,3,29,1521,0,166
165,2,29,2260,0,149
122,3,22,1232,0,120
165,1,50,1569,0,214
277,3,41,1326,0,204
41,17,94,1546,0,231
304,0,18,939,1,105
0,1104,66,636,0,140
235,2,39,1648,0,221
1,1201,120,1598,0,171
87,8,40,1388,0,204
192,2,29,934,1,210
188,3,24,1406,0,154
148,3,35,773,1,139
42,24,111,1918,0,206
16,61,91,1419,0,149
64,5,46,1101,0,185
2,695,127,1959,0,130
113,1,37,1427,0,166
113,1,66,2666,0,151
131,5,112,944,0,556
320,0,67,2440,0,335
282,0,34,1744,0,133
147,5,41,1538,0,220
161,0,38,1530,0,175
268,0,29,2019,0,203
159,1,37,1316,0,160
72,12,99,929,1,467
182,2,43,1827,0,223
203,1,35,2971,0,150
210,0,47,1477,0,224
2,474,131,1850,0,173
97,7,55,935,0,300
91,3,62,1198,0,249
196,1,20,1731,0,127
3,325,95,1173,0,166
173,4,51,1588,0,279
1,515,128,914,1,368
310,2,32,1680,0,192
155,3,58,1621,0,263
232,0,39,1338,0,176
0,1518,141,1827,0,212
2,1173,146,1821,0,247
303,2,38,2128,1,212
252,1,32,1981,0,127
155,0,24,2238,0,146
353,2,87,1453,0,379
253,1,58,1770,1,296
208,0,38,2183,0,211
113,8,63,613,2,353
116,13,104,1342,1,457
315,1,39,2250,0,220
186,1,21,1591,0,131
181,1,23,1594,0,117
0,1117,105,792,0,285
141,0,33,2122,0,104
2,470,134,1441,0,266
255,3,79,2336,0,414
91,6,45,1472,0,239
110,6,64,1317,0,374
203,5,47,2078,0,242
114,7,54,1510,0,227
236,2,29,1595,1,161
215,2,72,1892,0,379
61,6,81,1564,0,210
120,5,55,1162,1,279
185,2,27,1792,1,134
242,0,30,906,0,116
155,4,33,2594,0,135
1,487,104,987,0,259
290,2,30,1704,0,183
166,5,77,1017,0,289
192,3,49,2797,1,237
127,2,35,1649,0,187
200,1,13,2271,1,93
0,1218,105,950,0,258
172,5,47,2149,0,262
121,3,22,1188,0,135
156,2,34,1258,1,156
171,2,76,997,0,442
6,464,162,2509,0,164
3,507,125,1284,0,277
163,1,42,1862,0,189
141,5,51,1063,0,241
3,468,65,879,0,91
175,1,24,1884,0,108
0,1224,90,236,2,368
1,318,99,1035,0,196
209,1,33,1865,0,139
190,3,34,1012,1,183
134,2,33,1550,0,159
155,3,55,1200,0,275
162,7,40,1361,0,223
130,4,45,1555,0,220
403,2,41,3170,0,227
0,849,116,964,0,283
3,653,126,1617,1,179
205,1,27,2279,0,148
115,3,34,1451,0,259
160,0,21,2346,0,123
82,4,39,984,1,196
163,0,18,1985,0,113
2,651,116,790,0,341
179,0,38,2243,0,185
166,1,30,1345,1,160
19,121,167,2857,0,151
171,0,50,1993,0,268
199,3,10,1991,0,101
2,1025,117,1387,1,197
0,2013,108,560,2,344
156,3,32,1979,0,200
333,4,57,1451,0,297
5,404,126,1836,0,151
251,1,41,1341,0,241
4,357,106,1517,2,128
1,1694,148,510,2,641
282,3,46,1372,0,250
144,2,21,1383,0,107
249,4,46,1475,1,260
145,1,35,1233,0,198
202,1,40,975,0,222
341,0,17,2265,0,102
65,14,97,1808,0,271
174,1,57,1685,1,250
58,8,112,2059,0,263
118,4,58,1651,0,244
64,15,94,1579,1,301
91,1,51,2004,0,131
130,8,77,1707,0,404
5,457,140,1479,0,271
148,1,27,1635,0,135
289,1,22,1703,1,113
179,2,36,1651,0,223
218,7,26,2004,1,165
229,1,44,1187,0,240
313,1,30,1386,0,119
280,0,47,2125,0,201
280,3,20,3202,0,130
408,0,44,3983,0,173
7,184,127,1643,0,196
4,365,135,1522,0,241
146,3,27,1325,1,137
101,7,43,1345,0,213
3,259,93,661,1,261
134,2,16,1427,0,86
127,5,59,1284,1,261
121,3,46,1935,0,222
2,286,112,1381,1,183
215,4,22,1432,0,116
325,2,37,1872,0,228
274,0,53,1032,1,278
0,1370,93,593,0,282
316,1,31,2937,0,141
0,1201,70,601,1,165
140,1,29,1306,0,140
202,1,7,2584,0,69
187,0,17,2494,0,87
127,1,45,1677,0,183
198,2,42,2533,0,316
125,0,34,1582,0,150
101,1,21,1367,0,97
129,3,38,1490,0,184
200,2,35,1464,0,157
177,1,47,1684,0,261
116,3,60,2039,0,249
150,8,48,1429,1,229
118,2,53,1164,1,290
0,895,106,512,2,365
173,3,36,2336,0,166
133,2,26,1020,0,177
182,1,21,1720,0,159
213,5,38,2577,0,202
1,579,132,1340,0,262
229,2,50,1256,0,254
170,2,30,1661,0,202
1,420,132,1551,0,183
238,4,32,2180,0,144
89,5,32,1056,0,177
178,3,34,2495,0,151
304,1,46,1736,0,252
14,139,112,866,0,362
207,1,46,951,0,301
175,5,35,2473,0,182
168,1,28,1612,0,152
86,5,54,1787,2,168
183,2,23,2229,0,154
200,0,32,2666,0,222
74,7,141,3339,0,199
1,796,101,771,0,269
143,1,40,2041,0,215
118,7,57,1646,1,266
147,1,44,1511,0,198
189,2,39,1357,0,158
2,632,138,1506,0,281
154,3,41,1513,0,257
186,3,48,1443,0,228
69,13,63,1282,0,258
149,4,35,1972,0,214
172,6,33,1706,0,193
225,0,50,2219,0,224
178,1,40,923,0,226
268,0,44,1429,0,242
176,1,59,2132,0,278
57,11,122,2359,0,231
410,0,29,1666,0,191
129,1,32,1006,0,165
469,6,51,1929,2,307
132,4,81,1132,0,428
216,1,15,1726,0,94
1,215,88,873,2,166
227,8,65,2146,0,339
6,183,118,1829,0,142
382,0,49,2344,0,206
126,2,26,1899,0,122
213,2,39,1795,1,193
108,8,36,1494,0,200
168,10,76,1637,1,384
6,404,198,2909,0,236
165,3,48,1066,1,347
211,0,42,1812,0,184
199,2,29,2343,0,231
172,0,19,1085,0,92
52,14,71,1499,0,183
281,0,27,1848,0,186
191,0,31,1783,0,133
122,0,37,2342,0,102
128,7,43,1291,0,200
249,1,40,2074,0,164
164,7,39,2599,0,192
168,3,29,1423,0,145
29,32,101,1540,1,187
8,240,145,1909,0,223
13,131,148,2133,0,214
205,2,49,1745,0,300
160,0,16,1762,0,110
274,1,31,1747,0,191
207,3,40,2450,0,239
263,1,43,1585,0,213
102,5,28,1626,1,130
295,1,27,1687,0,150
111,5,40,1318,1,193
151,4,56,1795,0,287
16,84,143,2544,0,130
334,1,24,2243,0,126
229,2,37,1615,0,214
249,2,23,2124,1,129
90,5,46,1465,0,190
205,1,43,2034,0,245
108,1,60,2227,0,204
0,1135,89,399,1,294
165,2,50,1878,1,263
1,1024,65,58,7,305
297,0,19,2598,0,146
192,2,42,2131,0,254
1,1094,108,649,2,327
3,398,158,2380,0,145
108,8,33,1652,0,160
163,0,12,1995,0,103
157,2,48,1016,0,223
1,253,175,2073,1,309
168,0,27,2445,0,121
403,1,44,1377,0,247
93,2,32,1403,0,149
182,0,23,1416,0,123
94,1,58,1173,0,207
15,65,88,1187,0,162
169,1,38,1834,0,192
133,1,24,2119,0,112
189,3,61,2094,0,292
125,2,83,950,0,337
411,0,36,1517,0,209
190,3,24,1931,0,147
316,1,38,1793,0,199
180,1,24,1748,1,118
0,800,86,1231,0,92
1,919,136,1509,0,250
93,6,42,1762,0,138
204,3,38,2061,0,229
252,1,23,2991,0,156
121,3,54,1653,0,202
262,0,23,1959,0,143
182,0,30,1627,0,140
288,8,83,1941,1,352
152,3,20,1823,0,137
2,693,120,1675,0,138
1,932,123,1273,0,264
151,3,72,1007,0,329
56,17,102,1801,0,252
221,5,43,1434,0,271
242,0,15,1290,0,111
180,1,58,1934,0,316
248,0,36,734,0,188
208,0,35,2465,0,218
6,210,162,2026,0,292
87,3,43,1456,0,202
11,120,101,1406,0,158
1,620,162,2757,0,101
192,1,38,1726,0,197
78,15,63,1576,1,231
220,2,47,1822,0,283
6,302,113,1733,0,115
112,0,41,2061,0,112
0,1352,121,1184,0,228
118,2,28,1546,1,189
119,1,51,2581,0,118
424,1,30,1686,0,208
169,3,28,2126,0,139
1,563,115,1216,0,255
155,4,36,2091,0,221
245,1,46,2200,0,265
331,2,49,2497,0,219
208,0,36,2008,0,140
146,0,15,1847,0,101
133,6,117,2087,0,468
150,2,61,1144,0,293
172,3,37,1741,0,177
146,2,66,1253,1,371
2,1935,93,256,2,384
89,6,35,1429,0,148
133,3,44,1221,0,240
63,7,53,1004,0,244
1,1603,115,1037,0,290
132,3,41,1813,0,170
308,2,14,1617,0,152
200,3,27,2186,1,127
3,915,118,1193,0,252
203,2,51,1904,1,235
124,1,33,1627,0,151
266,3,25,1517,3,154
87,14,89,1258,1,355
2,1249,87,860,0,185
165,2,40,1661,0,219
9,205,88,443,3,334
196,0,27,1582,0,212
218,0,34,1792,0,176
6,421,154,2229,0,180
283,1,63,1438,0,313
207,0,26,1631,0,170
0,1145,77,616,0,197
329,0,24,2133,0,184
116,7,68,1691,0,339
284,1,16,2116,0,95
184,4,41,1404,0,191
152,1,32,1407,0,183
126,2,25,1548,1,121
157,1,40,1843,0,245
122,8,65,2189,1,243
205,0,14,1455,0,61
264,0,13,2224,0,99
272,3,38,1634,0,223
435,1,51,2447,1,295
360,1,16,1658,0,111
250,3,54,2259,0,298
181,7,47,1857,2,223
1,807,113,1284,0,196
2,1348,167,1749,1,338
109,2,31,1063,0,149
1,1047,93,1184,0,145
106,2,60,2532,0,139
266,2,26,1528,0,91
187,8,72,1575,0,337
355,0,34,1601,0,174
138,5,46,1481,1,196
164,3,25,1698,1,148
1,803,84,926,0,174
163,2,35,1714,0,149
119,3,41,1571,0,226
1,371,113,1204,0,254
76,6,42,1523,0,149
0,527,126,1762,0,153
218,1,35,1209,0,151
155,4,59,2654,1,242
145,3,32,1300,0,176
263,2,39,1273,0,171
207,1,37,1278,0,178
179,3,27,1568,0,144
0,833,120,1290,0,229
140,1,14,1174,0,128
218,5,33,2823,0,202
121,2,32,1720,0,123
0,900,119,1038,0,261
209,3,24,1623,0,131
187,2,34,2099,0,134
5,365,110,1629,0,124
192,1,16,2129,0,106
137,5,59,1791,1,317
337,0,34,2416,0,173
133,1,29,1564,0,149
251,1,18,1770,0,112
144,1,61,1671,0,337
13,135,171,2355,0,280
0,1173,113,790,0,307
144,5,30,1816,0,140
156,1,47,1495,0,254
181,1,32,1871,0,163
8,246,191,2669,0,270
132,2,28,1614,0,146
419,0,16,1515,0,83
161,9,37,1702,1,206
206,0,26,1142,0,129
207,5,72,1988,0,306
130,5,48,1209,0,317
72,6,54,1643,0,142
107,2,34,1151,0,167
145,1,59,2076,0,287
172,0,22,1943,0,96
5,381,175,2243,0,249
155,1,24,1656,0,154
142,1,21,1945,0,130
163,0,18,1360,0,153
0,791,104,249,1,416
195,5,35,1844,0,186
119,3,51,987,0,333
278,1,50,1570,0,231
146,4,35,1444,0,165
129,5,65,1268,0,299
264,3,39,2769,0,204
118,2,51,1325,0,300
147,2,38,1824,0,230
125,3,46,1595,0,257
9,174,119,1761,0,154
81,5,76,2199,0,133
2,773,124,427,4,491
242,3,44,2672,1,198
163,2,47,1546,0,202
185,4,54,1898,0,216
137,3,45,1340,0,245
252,3,75,2213,0,343
274,1,47,2192,0,257
177,5,48,1062,2,239
140,5,52,2216,0,274
1,751,158,2285,0,160
304,2,23,1878,1,154
125,2,36,1607,0,191
112,4,29,1337,0,198
124,3,35,1584,0,179
194,2,24,2043,1,164
176,3,53,1922,0,292
159,4,21,2268,0,97
2,341,127,1549,0,214
168,1,29,1924,0,189
8,172,109,1573,0,156
219,2,40,1820,1,196
155,3,30,1611,0,143
115,5,90,2300,0,308
177,1,40,1655,0,191
108,5,29,1552,0,127
241,3,53,1444,0,267
158,1,47,2357,0,199
177,1,39,1676,0,192
113,2,49,1190,0,270
0,563,132,1934,0,140
132,4,78,1707,1,371
215,4,33,1365,0,159
278,0,28,1922,0,169
202,0,13,1471,0,70
339,0,25,2852,0,135
1,780,95,616,0,284
191,3,23,1241,0,176
149,2,38,1739,0,212
177,1,38,1087,0,175
1,629,101,1064,0,210
214,1,41,1305,0,194
1,1320,152,1567,0,298
145,3,34,1244,0,199
109,2,53,1065,0,285
192,1,31,2569,0,160
190,0,38,1212,0,157
109,0,47,1846,0,192
261,1,20,1280,0,105
128,2,22,1540,0,198
103,6,71,1149,0,342
469,0,25,3016,0,181
274,1,24,1678,0,129
36,35,103,1360,0,279
228,1,27,2047,0,131
117,5,51,1520,0,282
178,2,26,1124,0,146
110,2,48,1748,0,197
181,0,38,1514,0,189
188,1,29,1323,0,191
76,8,67,1804,0,207
254,0,23,1762,0,169
156,1,40,1501,0,216
92,9,68,1748,1,269
159,2,17,1680,0,94
5,566,106,991,0,273
239,2,37,1842,1,237
388,4,78,2518,0,425
6,1033,173,1479,2,439
167,3,51,1685,0,214
96,7,65,1604,1,255
132,3,32,1289,0,226
270,1,31,1498,0,153
277,3,74,1521,0,324
286,3,22,1569,1,130
144,4,26,1599,0,116
210,0,22,1425,0,144
286,1,37,2700,0,193
161,4,28,1249,0,165
38,20,96,1390,0,251
311,1,84,1656,0,402
198,3,41,1994,1,180
348,1,35,3489,0,218
212,3,28,1770,0,163
226,1,26,2542,0,154
113,3,51,1186,0,274
172,4,27,885,0,183
122,2,21,1625,0,132
130,4,22,1653,0,166
221,0,17,2216,0,110
293,0,36,3087,0,204
363,2,37,1482,0,194
110,4,44,2022,0,170
134,4,74,1173,2,337
249,1,29,2580,0,183
111,2,25,1155,0,142
188,2,24,2470,0,115
262,0,30,1065,0,170
7,222,102,1221,0,184
276,1,44,1549,0,252
142,2,26,1923,0,125
267,1,28,1629,0,164
1,737,115,1338,0,194
179,3,23,1751,1,119
276,2,52,2285,0,270
174,4,37,1088,3,187
123,1,26,1492,0,156
183,1,33,2272,0,195
79,2,40,1232,0,171
1,897,128,569,1,446
233,3,24,2060,0,150
15,106,146,1641,0,315
176,4,39,2029,0,202
117,1,70,1727,0,325
1,1794,103,1247,0,200
383,0,38,2295,0,184
4,451,138,1062,1,394
130,1,20,1641,0,83
86,9,71,1455,0,315
215,4,55,804,0,283
77,11,95,1811,1,306
24,55,96,1465,1,187
224,3,38,2061,0,206
175,2,28,1695,0,189
207,0,22,1872,0,86
117,6,50,1141,2,258
24,26,94,1466,0,181
23,32,147,2109,1,260
6,241,111,1749,1,107
5,365,115,1603,0,163
171,5,45,2033,0,279
45,23,72,960,0,287
388,1,37,1203,0,204
9,120,149,1621,0,308
200,1,23,1608,0,129
99,5,60,2057,1,194
193,1,42,1234,0,203
101,3,46,1773,0,190
190,2,34,1951,0,212
6,404,99,1289,0,179
240,2,30,2016,0,164
299,1,28,2181,0,174
9,133,141,2026,0,177
127,2,47,1896,0,253
1,1312,126,33,41,601
238,0,47,1815,0,238
41,28,149,2787,0,169
120,3,63,1543,0,270
107,3,36,1413,0,195
112,2,22,1354,0,102
6,186,186,2448,0,252
399,0,37,1958,1,137
146,3,33,2205,0,180
142,4,28,1467,0,177
136,3,43,1615,1,218
11,223,180,2632,0,250
125,3,25,1485,0,160
93,4,48,1500,0,207
242,0,31,1437,0,159
140,2,42,1118,0,226
17,79,122,1778,0,180
266,2,30,1542,0,163
83,7,89,1765,0,326
209,4,36,1548,1,213
343,1,40,2444,0,253
4,333,136,1961,0,198
191,0,10,1136,0,65
128,5,51,1981,0,224
125,5,56,1737,0,284
252,1,47,2003,0,234
198,2,53,1469,0,240
229,2,41,1359,1,193
134,1,27,1448,0,144
217,1,51,1186,1,237
2,775,142,1974,0,184
30,34,121,1892,0,233
352,0,32,1413,0,187
210,2,39,1378,0,178
167,1,20,1416,0,118
126,6,83,1080,0,407
143,2,31,1521,0,150
82,3,49,1615,0,159
2,1664,157,1358,0,392
96,4,50,1750,0,198
259,2,95,2630,0,447
46,24,105,1650,1,283
117,8,36,1952,0,168
172,2,107,792,1,556
271,0,41,2042,0,228
174,1,29,2648,0,148
123,1,31,1051,0,183
162,2,37,2193,0,183
122,1,39,1096,0,198
222,3,47,2433,0,244
1,700,95,1151,0,164
161,2,44,1609,1,223
