pCD3z(),pSLP76(),pErk(),pS6()
22.945,9.82959,4.07479,12.9981
6.59455,15.6076,10.0398,14.4377
1.61386,1.12659,1.84017,6.9813
6.35792,4.2679,2.18595,6.41043
3.34012,19.2975,12.0384,8.71787
9.65672,12.7868,6.80011,5.74083
21.1024,23.0542,13.2015,36.01
1.14851,4.90781,2.88848,35.3232
0.580836,1.76021,1.50995,14.0335
18.0749,26.0572,15.2502,10.3867
6.39859,4.20358,2.75543,23.9602
21.6136,15.3806,8.7801,17.5556
4.97861,2.36334,6.55659,36.6026
7.17211,5.65093,3.02039,5.18249
24.2485,12.908,6.99314,11.8098
5.65956,7.16934,9.7549,13.5382
4.82073,2.28894,1.6858,3.89477
25.1562,47.2414,26.4833,16.7121
9.51421,5.19438,2.53095,3.30748
5.37138,7.06678,5.07181,4.84623
1.37274,0.758274,1.59015,22.9493
18.8054,14.0726,10.025,17.7654
8.12845,8.92139,26.8416,39.6058
8.85013,11.1811,7.90819,39.4802
16.0888,14.6142,8.05741,50.4435
35.5039,40.0747,21.663,29.0115
2.81952,5.2481,6.5082,29.2755
3.29475,9.88983,6.53858,44.2149
8.14362,12.0726,6.64009,6.20109
19.327,5.60915,2.1876,26.9965
