pCD3z(),pSLP76(),pErk(),pS6()
2.36808,3.77394,9.23498,21.4944
16.1025,9.91495,4.86703,7.05548
7.72009,7.72679,3.94648,10.961
13.2565,15.4159,18.6554,21.6663
8.64361,11.0512,6.00333,17.2766
7.09241,3.40367,3.98059,8.1705
10.636,19.7789,12.5821,8.54585
14.6671,10.362,7.02892,47.4637
4.1376,3.69387,2.19258,28.9784
11.2062,9.29724,5.56053,5.09385
6.69187,9.6348,5.33889,8.58192
20.788,23.6259,12.6084,38.1477
8.36915,8.69643,5.0289,8.60579
11.9428,6.58723,3.7752,10.9657
7.30937,4.76201,4.41026,6.37106
3.32566,1.53685,1.23251,4.75479
2.48788,2.56304,2.72978,3.80783
12.5452,5.03716,3.1259,20.5091
9.92801,14.0298,8.16938,9.95996
13.565,28.7022,16.3159,26.6973
22.0265,18.3828,9.17389,33.6182
2.45002,4.8456,4.41092,5.67336
9.71425,16.8781,11.1595,17.8607
18.971,13.0443,12.1624,43.2999
10.7187,5.41793,3.22217,8.5689
19.4308,12.6588,18.1928,37.3748
7.11648,8.23427,6.60043,17.7366
10.7846,8.82774,4.52149,10.1132
24.5332,19.0675,9.14096,9.85463
12.736,8.20829,4.29526,5.37428
19.0162,10.7087,4.65623,17.8248
2.68237,1.51466,1.063,13.964
13.2128,9.56705,5.68618,7.7376
4.58556,11.1268,7.30102,22.8909
2.38069,1.27101,2.30457,10.1443
14.6766,7.75543,3.9448,12.2241
5.03454,1.7452,2.99547,114.077
24.617,35.8137,20.474,14.9336
10.5613,16.6749,14.9945,12.3631
1.87565,2.97454,2.3471,7.07484
8.43948,7.5973,4.59342,16.3383
2.86263,4.9141,7.0893,20.0248
6.48046,5.50513,3.70342,16.8922
5.5314,6.38495,4.20737,10.5086
19.4262,23.7849,12.4989,47.95
8.82811,12.5825,6.74325,6.48725
10.5397,14.2521,7.39905,3.88282
9.0485,4.66022,1.995,7.9206
4.62794,7.04363,5.78595,38.1949
8.26671,3.24334,2.22979,5.42139
13.1985,8.8142,30.4151,201.096
3.60204,16.1219,9.47341,39.0399
8.159,23.1709,14.2905,63.968
14.6471,10.0999,6.35832,5.17685
2.17808,0.908297,1.26492,13.3537
25.0693,10.375,4.09345,13.1646
8.23016,17.0471,10.0895,14.4285
2.88151,1.38086,2.00062,7.11657
7.90047,4.68341,2.23511,6.49066
5.14005,21.1534,11.9524,8.47856
11.5942,13.9074,6.71106,5.61765
22.799,24.7796,13.3892,36.3981
1.55159,5.3746,3.30215,36.0715
1.58133,2.04702,1.7176,14.3324
20.5903,28.2217,15.0802,10.0732
7.37031,4.55774,3.05546,24.4578
23.7189,16.4732,8.84391,17.6776
5.50072,2.64499,7.26167,37.3747
8.82825,6.18208,3.03721,5.202
26.5713,13.74,7.00688,11.8618
7.11733,7.97539,10.1198,13.6351
6.33839,2.57972,1.75799,3.94751
28.341,51.1435,26.0584,16.087
11.3087,5.64135,2.52377,3.3009
7.0278,7.79187,5.11759,4.80237
2.09151,0.919707,1.95609,23.4796
20.7863,15.1476,10.1966,17.8874
9.13152,10.1239,28.2457,40.0627
9.62611,12.0873,8.3606,40.1794
16.86,15.606,8.52775,51.3709
38.4753,43.064,21.4801,28.885
3.55394,5.82032,6.99842,29.8231
3.64576,10.7511,7.0326,45.0554
9.98911,13.1617,6.57621,6.0986
20.7311,5.79867,2.46298,27.5842
